time, x, y, z
576.022, -0.351137, -0.202488, 0.476447
576.032, -0.351136, -0.20249, 0.476447
576.042, -0.351135, -0.202491, 0.476447
576.052, -0.351133, -0.202493, 0.476448
576.062, -0.351132, -0.202494, 0.476448
576.072, -0.351131, -0.202495, 0.476449
576.083, -0.35113, -0.202497, 0.476449
576.092, -0.351128, -0.202498, 0.47645
576.102, -0.351127, -0.2025, 0.47645
576.113, -0.351126, -0.202501, 0.47645
576.123, -0.351126, -0.202501, 0.476451
576.132, -0.351251, -0.202165, 0.476045
576.143, -0.351768, -0.201063, 0.47476
576.153, -0.352362, -0.200247, 0.473267
576.162, -0.353039, -0.199514, 0.471802
576.172, -0.353752, -0.198754, 0.470326
576.183, -0.354468, -0.197981, 0.468844
576.192, -0.355177, -0.197203, 0.467364
576.202, -0.355882, -0.196414, 0.465888
576.212, -0.356581, -0.195612, 0.464417
576.222, -0.357276, -0.194799, 0.462949
576.232, -0.357965, -0.193975, 0.461485
576.242, -0.358649, -0.193139, 0.460026
576.253, -0.359328, -0.192292, 0.45857
576.262, -0.360002, -0.191435, 0.457117
576.272, -0.360671, -0.190566, 0.455669
576.282, -0.361335, -0.189687, 0.454224
576.292, -0.361994, -0.188796, 0.452784
576.302, -0.362648, -0.187896, 0.451347
576.312, -0.363297, -0.186984, 0.449914
576.322, -0.363941, -0.186062, 0.448486
576.332, -0.36458, -0.185129, 0.447061
576.343, -0.365214, -0.184186, 0.445641
576.352, -0.365843, -0.183232, 0.444225
576.362, -0.366468, -0.182268, 0.442812
576.372, -0.367087, -0.181293, 0.441405
576.383, -0.367701, -0.180308, 0.440002
576.392, -0.368311, -0.179313, 0.438603
576.402, -0.368915, -0.178308, 0.437209
576.412, -0.369514, -0.177292, 0.435819
576.422, -0.370108, -0.176266, 0.434434
576.432, -0.370698, -0.175231, 0.433053
576.442, -0.371282, -0.174185, 0.431677
576.453, -0.371862, -0.17313, 0.430306
576.462, -0.372436, -0.172064, 0.428939
576.472, -0.373005, -0.170989, 0.427576
576.482, -0.37357, -0.169904, 0.426219
576.492, -0.374129, -0.168809, 0.424867
576.502, -0.374683, -0.167704, 0.42352
576.512, -0.375232, -0.16659, 0.422178
576.523, -0.375776, -0.165466, 0.42084
576.532, -0.376316, -0.164332, 0.419508
576.542, -0.37685, -0.16319, 0.41818
576.552, -0.37738, -0.162037, 0.416857
576.562, -0.377904, -0.160875, 0.41554
576.572, -0.378424, -0.159705, 0.414227
576.582, -0.378938, -0.158524, 0.41292
576.592, -0.379447, -0.157335, 0.411617
576.602, -0.379952, -0.156136, 0.41032
576.613, -0.380452, -0.154928, 0.409028
576.622, -0.380947, -0.153711, 0.407741
576.632, -0.381436, -0.152485, 0.406459
576.642, -0.381921, -0.15125, 0.405183
576.652, -0.382401, -0.150006, 0.403912
576.662, -0.382876, -0.148754, 0.402646
576.672, -0.383346, -0.147492, 0.401385
576.682, -0.383811, -0.146221, 0.40013
576.692, -0.384271, -0.144942, 0.39888
576.702, -0.384726, -0.143654, 0.397636
