time, x, y, z
670.632, -0.397837, 0.0701046, 0.141284
670.643, -0.397837, 0.0701048, 0.141284
670.652, -0.397837, 0.0701049, 0.141284
670.662, -0.397837, 0.070105, 0.141284
670.672, -0.397837, 0.0701051, 0.141284
670.682, -0.397837, 0.0701052, 0.141284
670.692, -0.397837, 0.0701054, 0.141284
670.702, -0.397837, 0.0701055, 0.141284
670.712, -0.397837, 0.0701056, 0.141284
670.723, -0.397837, 0.0701057, 0.141284
670.732, -0.397836, 0.0701058, 0.141284
670.742, -0.397836, 0.0701058, 0.141284
670.753, -0.396754, 0.075331, 0.141038
670.772, -0.396227, 0.077801, 0.140918
670.782, -0.39566, 0.0804561, 0.140829
670.792, -0.395094, 0.0830422, 0.14075
670.802, -0.394508, 0.0856522, 0.14068
670.812, -0.393909, 0.088253, 0.140615
670.822, -0.393294, 0.0908556, 0.140556
670.832, -0.392664, 0.0934565, 0.140503
670.842, -0.392018, 0.0960563, 0.140456
670.852, -0.391356, 0.0986544, 0.140414
670.862, -0.390678, 0.101251, 0.140377
670.872, -0.389984, 0.103845, 0.140344
670.882, -0.389275, 0.106438, 0.140317
670.892, -0.388549, 0.109029, 0.140294
670.902, -0.387807, 0.111616, 0.140276
670.912, -0.38705, 0.114202, 0.140263
670.923, -0.386277, 0.116785, 0.140257
670.932, -0.385489, 0.119365, 0.140256
670.942, -0.384685, 0.121942, 0.140261
670.953, -0.38387, 0.124504, 0.140271
670.962, -0.383047, 0.127038, 0.140286
670.972, -0.382216, 0.129552, 0.140311
670.982, -0.381375, 0.132041, 0.140333
670.992, -0.38053, 0.134505, 0.140367
671.003, -0.379676, 0.136949, 0.140404
671.012, -0.378817, 0.139368, 0.140451
671.022, -0.377953, 0.141769, 0.140508
671.033, -0.37708, 0.144147, 0.140568
671.042, -0.37622, 0.146506, 0.140645
671.052, -0.375369, 0.148853, 0.140739
671.062, -0.374517, 0.151177, 0.140838
671.072, -0.373669, 0.153484, 0.140962
671.082, -0.372825, 0.155771, 0.141105
671.092, -0.371978, 0.158041, 0.141254
671.102, -0.371141, 0.160291, 0.141431
671.112, -0.370308, 0.162524, 0.141631
671.122, -0.369478, 0.16474, 0.141857
671.132, -0.368654, 0.166934, 0.142096
671.143, -0.36784, 0.169109, 0.142373
671.152, -0.367039, 0.171267, 0.142674
671.162, -0.366231, 0.173406, 0.142993
671.172, -0.36545, 0.175535, 0.143321
671.182, -0.364676, 0.177643, 0.143678
671.192, -0.363935, 0.179747, 0.144064
671.202, -0.363179, 0.181826, 0.144462
671.212, -0.362467, 0.1839, 0.144869
671.222, -0.361766, 0.185959, 0.145297
671.232, -0.361074, 0.188004, 0.145739
671.243, -0.360406, 0.190037, 0.146198
671.252, -0.359755, 0.192058, 0.146672
671.262, -0.359121, 0.194069, 0.147157
671.272, -0.35851, 0.196067, 0.147653
671.282, -0.357918, 0.198054, 0.14816
671.292, -0.357344, 0.20003, 0.148667
671.303, -0.356784, 0.201994, 0.149194
671.312, -0.356245, 0.203945, 0.149732
