time, x, y, z
417.149, -0.350996, -0.202658, 0.476494
417.159, -0.350996, -0.202658, 0.476494
417.169, -0.350996, -0.202658, 0.476494
417.179, -0.350996, -0.202658, 0.476494
417.19, -0.350996, -0.202658, 0.476494
417.199, -0.350996, -0.202658, 0.476494
417.209, -0.350996, -0.202658, 0.476494
417.22, -0.350996, -0.202658, 0.476494
417.229, -0.350996, -0.202658, 0.476494
417.239, -0.350996, -0.202658, 0.476494
417.249, -0.350995, -0.202658, 0.476494
417.259, -0.350995, -0.202658, 0.476494
417.269, -0.350995, -0.202658, 0.476494
417.279, -0.351333, -0.20306, 0.474615
417.289, -0.352231, -0.203585, 0.472056
417.299, -0.353076, -0.204119, 0.469544
417.31, -0.353871, -0.20459, 0.467156
417.319, -0.354658, -0.205052, 0.464761
417.329, -0.355439, -0.205513, 0.462343
417.339, -0.356209, -0.205967, 0.459916
417.349, -0.356967, -0.206413, 0.457481
417.359, -0.357714, -0.206853, 0.455038
417.37, -0.358449, -0.207285, 0.452588
417.379, -0.359173, -0.207711, 0.450131
417.389, -0.359884, -0.208129, 0.447665
417.399, -0.360584, -0.20854, 0.445192
417.409, -0.361272, -0.208944, 0.442712
417.419, -0.361949, -0.209341, 0.440221
417.429, -0.362612, -0.209731, 0.437727
417.439, -0.363264, -0.210113, 0.435225
417.45, -0.363904, -0.210487, 0.432716
417.459, -0.364531, -0.210854, 0.430201
417.469, -0.365145, -0.211214, 0.42768
417.479, -0.365748, -0.211566, 0.425152
417.489, -0.366337, -0.21191, 0.422619
417.499, -0.366915, -0.212247, 0.42008
417.509, -0.367478, -0.212575, 0.417537
417.519, -0.36803, -0.212897, 0.414986
417.529, -0.368569, -0.21321, 0.41243
417.539, -0.369095, -0.213516, 0.409868
417.549, -0.369609, -0.213814, 0.407301
417.56, -0.370109, -0.214104, 0.404729
417.569, -0.370596, -0.214386, 0.402153
417.579, -0.37107, -0.21466, 0.399572
417.59, -0.371531, -0.214927, 0.396987
417.599, -0.371978, -0.215184, 0.394401
417.609, -0.372413, -0.215434, 0.391808
417.619, -0.372835, -0.215676, 0.38921
417.63, -0.373243, -0.21591, 0.386608
417.639, -0.373638, -0.216136, 0.384003
417.649, -0.37402, -0.216354, 0.381394
417.659, -0.374388, -0.216564, 0.378782
417.67, -0.374742, -0.216765, 0.376168
417.679, -0.375083, -0.216958, 0.373554
417.689, -0.375411, -0.217143, 0.370932
417.7, -0.375726, -0.21732, 0.368308
417.71, -0.376026, -0.217488, 0.365681
417.719, -0.376311, -0.21765, 0.363057
417.729, -0.376584, -0.217805, 0.360426
417.739, -0.376843, -0.217952, 0.357793
417.749, -0.377088, -0.21809, 0.355158
417.759, -0.377318, -0.218219, 0.352526
417.769, -0.377537, -0.218341, 0.349888
417.779, -0.377741, -0.218454, 0.347248
417.789, -0.377936, -0.218551, 0.344608
417.8, -0.378128, -0.218619, 0.341972
417.809, -0.37832, -0.21866, 0.339333
417.819, -0.378508, -0.218672, 0.336693
417.829, -0.378693, -0.218657, 0.334055
417.839, -0.378875, -0.218615, 0.331424
417.849, -0.379055, -0.218547, 0.32879
417.86, -0.379232, -0.218451, 0.326156
417.869, -0.379405, -0.218329, 0.323526
417.879, -0.379575, -0.218178, 0.320903
417.89, -0.379744, -0.218, 0.318278
417.899, -0.37991, -0.217797, 0.315655
417.909, -0.380071, -0.217567, 0.313036
417.919, -0.38023, -0.217308, 0.310427
417.929, -0.380388, -0.217022, 0.307816
417.939, -0.380542, -0.21671, 0.305209
417.949, -0.380693, -0.216371, 0.302606
417.959, -0.380841, -0.216005, 0.300015
417.969, -0.380987, -0.215613, 0.297422
417.979, -0.38113, -0.215193, 0.294834
417.99, -0.38127, -0.214746, 0.292253
417.999, -0.381407, -0.214273, 0.289684
418.009, -0.381543, -0.213774, 0.287114
418.019, -0.381674, -0.213249, 0.28455
418.029, -0.381804, -0.212696, 0.281994
418.039, -0.38193, -0.212117, 0.279452
418.049, -0.382055, -0.21151, 0.27691
418.06, -0.382177, -0.210877, 0.274376
418.069, -0.382296, -0.210219, 0.271851
418.079, -0.382411, -0.209535, 0.269339
418.099, -0.382637, -0.208089, 0.264327
418.109, -0.382739, -0.207336, 0.26183
418.119, -0.382851, -0.206537, 0.259359
418.129, -0.382958, -0.205718, 0.25689
418.139, -0.38306, -0.204877, 0.254426
418.15, -0.383158, -0.204011, 0.251974
418.159, -0.383253, -0.20312, 0.249538
418.169, -0.383347, -0.202204, 0.247106
418.179, -0.383438, -0.201261, 0.244684
418.189, -0.383527, -0.200293, 0.242275
418.199, -0.383613, -0.199301, 0.239884
418.209, -0.383698, -0.198283, 0.237497
418.219, -0.38378, -0.19724, 0.235122
418.229, -0.383859, -0.196173, 0.232761
