time, x, y, z
231.929, -0.351103, -0.202606, 0.476433
231.94, -0.351102, -0.202606, 0.476433
231.949, -0.351102, -0.202606, 0.476433
231.959, -0.35129, -0.2023, 0.476219
231.969, -0.352101, -0.201398, 0.475631
231.979, -0.353294, -0.200077, 0.474376
231.989, -0.354559, -0.198934, 0.47294
232, -0.355843, -0.197851, 0.471466
232.009, -0.357128, -0.196744, 0.469987
232.019, -0.358405, -0.195619, 0.468516
232.03, -0.359672, -0.194483, 0.467049
232.039, -0.360878, -0.193439, 0.465576
232.049, -0.362081, -0.19238, 0.464098
232.059, -0.363282, -0.191302, 0.462619
232.069, -0.364476, -0.19021, 0.461142
232.08, -0.365662, -0.189107, 0.459666
232.089, -0.366841, -0.187991, 0.458192
232.099, -0.368013, -0.186862, 0.45672
232.109, -0.369178, -0.18572, 0.455248
232.119, -0.370336, -0.184565, 0.453779
232.129, -0.371486, -0.183397, 0.452312
232.139, -0.372628, -0.182218, 0.450846
232.149, -0.373764, -0.181025, 0.44938
232.159, -0.374892, -0.17982, 0.447917
232.17, -0.377124, -0.177372, 0.444996
232.189, -0.378229, -0.176129, 0.443538
232.199, -0.379325, -0.174872, 0.442086
232.209, -0.380413, -0.173604, 0.440636
232.219, -0.381493, -0.172324, 0.439185
232.229, -0.382566, -0.171033, 0.437735
232.239, -0.383631, -0.169729, 0.436287
232.249, -0.384687, -0.168413, 0.434843
232.259, -0.385735, -0.167086, 0.433399
232.269, -0.386774, -0.165746, 0.431957
232.28, -0.387806, -0.164394, 0.430518
232.289, -0.388827, -0.16303, 0.429085
232.299, -0.389841, -0.161655, 0.427651
232.309, -0.390847, -0.160267, 0.42622
232.32, -0.391844, -0.158868, 0.424791
232.329, -0.392832, -0.157457, 0.423366
232.339, -0.39381, -0.156034, 0.421943
232.349, -0.39478, -0.1546, 0.420523
232.359, -0.395741, -0.153154, 0.419106
232.369, -0.396693, -0.151696, 0.417692
232.38, -0.398568, -0.148746, 0.414879
232.399, -0.399493, -0.147255, 0.413474
232.409, -0.400408, -0.14575, 0.412077
232.419, -0.401313, -0.144234, 0.410683
232.429, -0.402208, -0.142708, 0.409291
232.439, -0.403095, -0.141171, 0.4079
232.449, -0.403972, -0.139623, 0.406513
232.459, -0.404838, -0.138064, 0.405133
232.469, -0.405696, -0.136494, 0.403754
232.479, -0.406544, -0.134913, 0.402377
232.489, -0.407382, -0.133321, 0.401005
232.5, -0.408208, -0.131718, 0.399641
232.51, -0.409027, -0.130104, 0.398276
232.519, -0.409835, -0.12848, 0.396915
232.529, -0.410633, -0.126846, 0.395558
232.54, -0.41142, -0.1252, 0.39421
232.549, -0.412198, -0.123544, 0.392862
232.559, -0.412966, -0.121877, 0.391517
232.57, -0.413723, -0.120201, 0.390177
232.579, -0.414468, -0.118513, 0.388847
232.589, -0.415205, -0.116815, 0.387516
232.599, -0.415931, -0.115107, 0.38619
232.609, -0.416646, -0.113389, 0.384868
232.62, -0.41735, -0.111661, 0.383556
232.629, -0.418044, -0.109922, 0.382244
232.639, -0.418728, -0.108174, 0.380936
232.649, -0.4194, -0.106415, 0.379633
232.659, -0.420061, -0.104647, 0.378341
232.669, -0.420712, -0.102869, 0.377049
232.679, -0.421353, -0.101081, 0.37576
232.689, -0.421981, -0.0992829, 0.374478
232.699, -0.422598, -0.0974754, 0.373206
232.709, -0.423206, -0.0956586, 0.371933
232.719, -0.423802, -0.0938319, 0.370666
232.729, -0.424386, -0.0919959, 0.369404
232.739, -0.424958, -0.0901507, 0.368153
232.749, -0.425521, -0.0882959, 0.366902
232.759, -0.426072, -0.0864317, 0.365656
232.769, -0.426612, -0.0845583, 0.364417
232.779, -0.427138, -0.0826765, 0.363187
232.79, -0.428161, -0.0788841, 0.360734
232.809, -0.428655, -0.0769746, 0.359516
232.819, -0.429135, -0.0750555, 0.358314
232.829, -0.429606, -0.0731272, 0.357111
232.839, -0.430064, -0.0711906, 0.355912
232.849, -0.430511, -0.0692459, 0.354717
232.859, -0.430945, -0.067293, 0.353535
232.869, -0.431369, -0.065331, 0.352352
232.879, -0.43178, -0.0633605, 0.351175
232.889, -0.43218, -0.0613816, 0.350004
232.9, -0.432565, -0.0593947, 0.348846
232.909, -0.432942, -0.057399, 0.347688
232.919, -0.433305, -0.055395, 0.346536
232.93, -0.433656, -0.053383, 0.34539
232.939, -0.434321, -0.0493351, 0.343124
232.959, -0.434636, -0.0472987, 0.341996
232.969, -0.434938, -0.0452532, 0.34088
232.979, -0.435226, -0.0432008, 0.339777
232.989, -0.435504, -0.0411407, 0.338671
232.999, -0.435769, -0.0390729, 0.33757
233.009, -0.436022, -0.0369976, 0.336476
233.019, -0.43626, -0.0349153, 0.335396
233.029, -0.436488, -0.0328251, 0.334315
233.04, -0.436703, -0.030727, 0.333241
233.049, -0.436905, -0.0286217, 0.332175
233.059, -0.437093, -0.0265099, 0.331122
233.07, -0.43727, -0.0243903, 0.330067
233.079, -0.437434, -0.022263, 0.329021
233.089, -0.437585, -0.020129, 0.327982
233.099, -0.437721, -0.0179886, 0.326956
233.109, -0.437847, -0.0158405, 0.32593
233.119, -0.437959, -0.0136852, 0.324912
233.129, -0.438058, -0.0115234, 0.323901
233.139, -0.438142, -0.00935561, 0.322904
233.149, -0.438216, -0.00718032, 0.321907
233.159, -0.438275, -0.00499838, 0.320917
233.17, -0.438321, -0.00281001, 0.319934
233.179, -0.438353, -0.000615658, 0.318967
233.189, -0.438374, 0.00158538, 0.317999
233.199, -0.43838, 0.00379307, 0.317038
233.209, -0.438373, 0.00600708, 0.316086
233.219, -0.438351, 0.00822653, 0.315148
233.229, -0.438318, 0.0104524, 0.31421
233.24, -0.438209, 0.014923, 0.312357
233.259, -0.438132, 0.0171661, 0.31145
233.269, -0.438045, 0.0194173, 0.310546
233.279, -0.437942, 0.0216735, 0.309649
