time, x, y, z
1683.01, -0.350993, -0.20266, 0.476496
1683.02, -0.350993, -0.20266, 0.476496
1683.04, -0.350993, -0.20266, 0.476496
1683.05, -0.350993, -0.20266, 0.476496
1683.06, -0.350993, -0.20266, 0.476496
1683.07, -0.350993, -0.20266, 0.476496
1683.08, -0.350993, -0.20266, 0.476496
1683.09, -0.350993, -0.20266, 0.476496
1683.1, -0.350993, -0.20266, 0.476496
1683.11, -0.350993, -0.20266, 0.476496
1683.12, -0.350993, -0.20266, 0.476496
1683.13, -0.351504, -0.201632, 0.476134
1683.14, -0.352472, -0.199793, 0.475426
1683.15, -0.353418, -0.198266, 0.474611
1683.17, -0.355378, -0.195274, 0.472971
1683.18, -0.35637, -0.193749, 0.472147
1683.19, -0.357354, -0.192225, 0.471323
1683.2, -0.358331, -0.190693, 0.4705
1683.21, -0.359301, -0.189152, 0.469677
1683.22, -0.360266, -0.187604, 0.468856
1683.24, -0.362177, -0.184488, 0.467215
1683.26, -0.363127, -0.182918, 0.466394
1683.27, -0.365012, -0.17976, 0.464752
1683.28, -0.36595, -0.17817, 0.46393
1683.29, -0.366879, -0.176575, 0.463109
1683.3, -0.367799, -0.174974, 0.46229
1683.31, -0.368714, -0.173364, 0.461472
1683.32, -0.369621, -0.171748, 0.460655
1683.34, -0.371417, -0.168495, 0.459023
1683.36, -0.373196, -0.165214, 0.457391
1683.37, -0.374078, -0.163563, 0.456574
1683.38, -0.374953, -0.161908, 0.455758
1683.39, -0.375819, -0.160246, 0.454944
1683.4, -0.376679, -0.158576, 0.454131
1683.41, -0.377531, -0.1569, 0.453319
1683.42, -0.378378, -0.155218, 0.452508
1683.43, -0.379218, -0.153529, 0.451698
1683.44, -0.380053, -0.151833, 0.450888
1683.45, -0.38088, -0.150132, 0.450079
1683.46, -0.381702, -0.148423, 0.44927
1683.47, -0.382517, -0.146709, 0.448462
1683.49, -0.384126, -0.143261, 0.446849
1683.5, -0.384925, -0.141525, 0.446042
1683.52, -0.386499, -0.138041, 0.444431
1683.53, -0.387278, -0.136287, 0.443626
1683.54, -0.388051, -0.134528, 0.442822
1683.55, -0.388814, -0.132765, 0.442019
1683.56, -0.389569, -0.130995, 0.441217
1683.57, -0.390317, -0.129218, 0.440417
1683.59, -0.391792, -0.125646, 0.43882
1683.6, -0.392523, -0.123849, 0.438021
1683.61, -0.393246, -0.122049, 0.437224
1683.62, -0.39396, -0.120242, 0.436427
1683.63, -0.394667, -0.11843, 0.435632
1683.64, -0.395366, -0.116611, 0.434838
1683.66, -0.396741, -0.112957, 0.433254
1683.67, -0.397422, -0.111118, 0.432462
1683.68, -0.398095, -0.109277, 0.431671
1683.69, -0.398758, -0.10743, 0.430881
1683.7, -0.399414, -0.105576, 0.430092
1683.71, -0.40006, -0.103717, 0.429308
1683.73, -0.401333, -0.0999824, 0.427735
1683.74, -0.401962, -0.098104, 0.426951
1683.75, -0.402584, -0.0962221, 0.426166
1683.76, -0.403196, -0.0943359, 0.425382
1683.77, -0.4038, -0.0924432, 0.424602
1683.78, -0.404394, -0.0905447, 0.423821
1683.79, -0.404979, -0.0886412, 0.423041
1683.8, -0.405557, -0.0867324, 0.422264
1683.81, -0.406125, -0.0848174, 0.421491
1683.82, -0.406688, -0.0828973, 0.420715
1683.84, -0.40779, -0.0790419, 0.41917
1683.85, -0.408326, -0.0771028, 0.418393
1683.86, -0.408856, -0.0751611, 0.417618
1683.87, -0.409375, -0.0732156, 0.416847
1683.89, -0.410384, -0.0693073, 0.415314
1683.9, -0.41088, -0.0673423, 0.414544
1683.91, -0.411365, -0.0653753, 0.413775
1683.92, -0.41184, -0.063404, 0.413009
1683.93, -0.412302, -0.0614265, 0.412248
1683.94, -0.412753, -0.0594444, 0.411483
