time, x, y, z
75.651, -0.351037, -0.202634, 0.476472
75.661, -0.351037, -0.202634, 0.476473
75.671, -0.351037, -0.202634, 0.476473
75.681, -0.351368, -0.20202, 0.476419
75.691, -0.352325, -0.200499, 0.476251
75.701, -0.353803, -0.198196, 0.475889
75.711, -0.355173, -0.196186, 0.475371
75.721, -0.356534, -0.194183, 0.474812
75.731, -0.357891, -0.192162, 0.474248
75.741, -0.359237, -0.190131, 0.473681
75.751, -0.36057, -0.188099, 0.473106
75.762, -0.361892, -0.186062, 0.472521
75.771, -0.363205, -0.184021, 0.471925
75.781, -0.364507, -0.181976, 0.471318
75.792, -0.365798, -0.179928, 0.470701
75.801, -0.367079, -0.177875, 0.470073
75.811, -0.368349, -0.175818, 0.469436
75.821, -0.369607, -0.173758, 0.468788
75.831, -0.370856, -0.171694, 0.468131
75.841, -0.372093, -0.169626, 0.467464
75.851, -0.373319, -0.167553, 0.466788
75.862, -0.374534, -0.165477, 0.466102
75.871, -0.375738, -0.163397, 0.465407
75.882, -0.376931, -0.161312, 0.464703
75.891, -0.378113, -0.159224, 0.463991
75.901, -0.379283, -0.157131, 0.463269
75.911, -0.380442, -0.155035, 0.462538
75.921, -0.381589, -0.152935, 0.461799
75.931, -0.382725, -0.150831, 0.461052
75.941, -0.383849, -0.148723, 0.460295
75.951, -0.384962, -0.146611, 0.459531
75.962, -0.386063, -0.144496, 0.458759
75.971, -0.387152, -0.142376, 0.457978
75.981, -0.38823, -0.140253, 0.457189
75.991, -0.389295, -0.138126, 0.456393
76.001, -0.390349, -0.135995, 0.455588
76.011, -0.39139, -0.133861, 0.454777
76.022, -0.39242, -0.131722, 0.453957
76.031, -0.393437, -0.12958, 0.453131
76.041, -0.394442, -0.127435, 0.452297
76.051, -0.395435, -0.125285, 0.451456
76.061, -0.396416, -0.123132, 0.450607
76.072, -0.397384, -0.120976, 0.449752
76.081, -0.39834, -0.118815, 0.448891
76.091, -0.399283, -0.116652, 0.448021
76.102, -0.400214, -0.114484, 0.447148
76.111, -0.401132, -0.112313, 0.446263
76.121, -0.402037, -0.110138, 0.445378
76.131, -0.402931, -0.10796, 0.444481
76.142, -0.403811, -0.105778, 0.443582
76.151, -0.404678, -0.103594, 0.442673
76.161, -0.405533, -0.101404, 0.441761
76.171, -0.406374, -0.0992132, 0.440842
76.181, -0.407202, -0.0970174, 0.439918
76.191, -0.408017, -0.094818, 0.43899
76.201, -0.40882, -0.0926163, 0.438054
76.211, -0.409609, -0.09041, 0.437113
76.221, -0.410385, -0.0882006, 0.436169
76.231, -0.411148, -0.0859886, 0.435217
76.241, -0.411897, -0.0837723, 0.434261
76.252, -0.412633, -0.0815525, 0.433302
76.261, -0.413354, -0.0793303, 0.432338
76.271, -0.414064, -0.0771042, 0.431366
76.281, -0.41476, -0.0748745, 0.430392
76.291, -0.415442, -0.0726417, 0.429414
76.301, -0.416109, -0.0704059, 0.428432
76.311, -0.416764, -0.0681668, 0.427443
76.322, -0.417405, -0.065924, 0.426452
76.331, -0.418032, -0.0636781, 0.425457
76.341, -0.418645, -0.0614289, 0.424459
76.351, -0.419244, -0.0591767, 0.423458
76.362, -0.419828, -0.0569216, 0.422454
76.371, -0.4204, -0.0546629, 0.421441
76.381, -0.420957, -0.0524009, 0.420429
76.391, -0.4215, -0.0501358, 0.419414
76.401, -0.422029, -0.0478675, 0.418396
76.411, -0.422543, -0.0455961, 0.417375
76.421, -0.423043, -0.0433215, 0.416351
76.431, -0.423529, -0.0410439, 0.415325
76.441, -0.424, -0.0387633, 0.414297
76.451, -0.424457, -0.0364797, 0.413267
76.461, -0.424899, -0.0341928, 0.412234
76.471, -0.425326, -0.031903, 0.411199
76.481, -0.425741, -0.0296094, 0.410158
76.491, -0.42614, -0.0273131, 0.409118
76.502, -0.426523, -0.0250139, 0.408078
76.511, -0.426892, -0.0227116, 0.407036
76.521, -0.427246, -0.0204064, 0.405992
76.531, -0.427586, -0.0180982, 0.404947
76.541, -0.42791, -0.0157871, 0.403902
76.551, -0.428219, -0.0134729, 0.402855
76.561, -0.428514, -0.0111557, 0.401807
76.572, -0.428793, -0.00883567, 0.400759
76.582, -0.429057, -0.00651264, 0.399711
76.591, -0.429305, -0.00418675, 0.398662
76.601, -0.429539, -0.00185798, 0.397613
76.612, -0.429757, 0.000473741, 0.396564
76.621, -0.42996, 0.00280834, 0.395515
76.631, -0.430147, 0.00514571, 0.394466
76.641, -0.430319, 0.00748592, 0.393418
76.651, -0.430475, 0.00982905, 0.39237
76.662, -0.430616, 0.012175, 0.391324
76.671, -0.430741, 0.0145237, 0.390278
76.681, -0.43085, 0.0168751, 0.389233
76.691, -0.430944, 0.0192292, 0.38819
76.701, -0.431022, 0.021586, 0.387148
76.712, -0.431084, 0.0239458, 0.386107
76.721, -0.431129, 0.0263082, 0.385069
76.731, -0.431159, 0.0286731, 0.384032
76.741, -0.431173, 0.0310407, 0.382998
76.751, -0.431171, 0.0334111, 0.381966
76.761, -0.431153, 0.035784, 0.380937
76.771, -0.431118, 0.0381594, 0.37991
76.782, -0.431067, 0.0405374, 0.378886
76.791, -0.431, 0.0429181, 0.377865
76.801, -0.430917, 0.045301, 0.376847
76.811, -0.430817, 0.0476866, 0.375833
76.821, -0.4307, 0.0500748, 0.374823
76.831, -0.430567, 0.0524654, 0.373817
76.841, -0.430417, 0.0548584, 0.372815
76.851, -0.430251, 0.0572536, 0.371817
76.861, -0.430068, 0.0596514, 0.370824
76.871, -0.429868, 0.0620513, 0.369835
76.881, -0.429652, 0.0644534, 0.368852
76.891, -0.429418, 0.0668581, 0.367873
76.901, -0.429168, 0.0692648, 0.366901
76.911, -0.4289, 0.0716736, 0.365933
76.921, -0.428616, 0.0740847, 0.364972
76.931, -0.428315, 0.0764975, 0.364016
76.941, -0.427996, 0.0789126, 0.363067
76.951, -0.42766, 0.0813294, 0.362124
76.961, -0.427307, 0.0837485, 0.361189
76.971, -0.426937, 0.0861693, 0.36026
76.981, -0.426549, 0.0885916, 0.359338
76.991, -0.426144, 0.0910159, 0.358424
77.001, -0.425722, 0.093442, 0.357518
77.011, -0.425282, 0.0958695, 0.35662
