time, x, y, z
19.173, -0.405411, -6.29221e-06, 0.476689
19.183, -0.40541, -6.1688e-06, 0.476687
19.194, -0.40541, -6.15324e-06, 0.476687
19.207, -0.408343, 0.00555193, 0.475037
19.223, -0.410296, 0.00816801, 0.473432
19.234, -0.412106, 0.0107515, 0.471947
19.243, -0.413853, 0.0133636, 0.470486
19.254, -0.415585, 0.0159634, 0.468971
19.263, -0.417294, 0.0185688, 0.467406
19.273, -0.418971, 0.0211776, 0.465802
19.283, -0.419774, 0.023854, 0.461102
19.294, -0.420269, 0.0264575, 0.458033
19.304, -0.420497, 0.0290322, 0.455183
19.313, -0.420715, 0.0316151, 0.452295
19.323, -0.420925, 0.0341879, 0.449375
19.333, -0.42109, 0.0367492, 0.44649
19.343, -0.421205, 0.0392981, 0.443654
19.354, -0.421279, 0.0418346, 0.440858
19.364, -0.421316, 0.0443601, 0.438096
19.373, -0.421316, 0.0468737, 0.43537
19.383, -0.421279, 0.0493746, 0.432682
19.393, -0.421205, 0.051862, 0.430033
19.403, -0.421095, 0.0543344, 0.427427
19.413, -0.420949, 0.0567924, 0.424862
19.424, -0.42077, 0.0592357, 0.422337
19.433, -0.42056, 0.0616653, 0.419846
19.443, -0.420319, 0.0640806, 0.417393
19.453, -0.420048, 0.0664816, 0.414979
19.463, -0.419745, 0.0688676, 0.412607
19.473, -0.419412, 0.0712396, 0.410277
19.483, -0.41905, 0.073599, 0.407986
19.494, -0.418661, 0.0759446, 0.405734
19.503, -0.418245, 0.0782771, 0.403518
19.513, -0.417804, 0.0805958, 0.401339
19.523, -0.417337, 0.0829001, 0.399198
19.533, -0.416846, 0.0851884, 0.397099
19.544, -0.416329, 0.0874587, 0.395041
19.553, -0.415792, 0.0897166, 0.393016
19.563, -0.415232, 0.0919591, 0.391031
19.573, -0.414651, 0.0941887, 0.38908
19.587, -0.413427, 0.0985937, 0.385294
19.603, -0.412791, 0.100778, 0.383446
19.613, -0.41213, 0.102915, 0.381678
19.623, -0.411446, 0.105061, 0.379925
19.633, -0.410752, 0.10719, 0.378195
19.643, -0.410045, 0.1093, 0.376501
19.654, -0.409321, 0.11139, 0.374845
19.663, -0.408577, 0.113465, 0.373232
19.673, -0.407827, 0.115524, 0.371634
19.683, -0.407059, 0.117562, 0.37008
19.693, -0.406281, 0.119585, 0.368555
19.703, -0.405489, 0.121589, 0.36707
19.713, -0.404683, 0.123575, 0.365625
19.723, -0.403871, 0.125546, 0.364196
19.733, -0.403046, 0.127494, 0.362808
19.744, -0.402209, 0.129427, 0.361456
19.753, -0.401367, 0.131343, 0.360125
19.763, -0.400515, 0.133238, 0.358827
19.773, -0.399662, 0.135122, 0.357572
19.783, -0.398807, 0.13699, 0.356341
19.794, -0.397948, 0.138836, 0.35515
19.803, -0.397088, 0.140671, 0.353969
19.813, -0.396226, 0.142486, 0.352829
19.823, -0.395378, 0.144284, 0.351728
19.833, -0.394536, 0.146072, 0.350663
19.843, -0.393726, 0.14785, 0.349624
19.854, -0.392923, 0.149616, 0.348621
19.864, -0.392135, 0.151371, 0.347648
19.873, -0.391361, 0.153111, 0.346706
19.883, -0.390611, 0.154846, 0.345786
19.894, -0.389873, 0.156567, 0.344901
19.905, -0.388436, 0.159973, 0.34321
19.923, -0.387735, 0.161662, 0.342402
19.933, -0.387087, 0.163329, 0.341638
19.943, -0.386409, 0.164995, 0.340874
19.953, -0.385762, 0.166646, 0.340144
19.964, -0.385125, 0.168281, 0.339437
19.974, -0.384512, 0.169916, 0.338739
19.983, -0.383906, 0.171533, 0.338069
19.993, -0.383313, 0.173138, 0.33742
20.003, -0.382733, 0.174732, 0.336794
20.014, -0.382175, 0.176317, 0.336179
20.023, -0.381626, 0.17789, 0.335588
20.033, -0.38109, 0.179447, 0.335016
20.043, -0.380566, 0.180996, 0.334463
20.053, -0.380053, 0.182535, 0.333932
20.064, -0.379565, 0.184064, 0.3334
20.073, -0.379081, 0.18558, 0.332896
20.083, -0.378611, 0.187084, 0.332408
20.093, -0.378149, 0.188579, 0.331941
20.103, -0.377711, 0.190068, 0.331475
20.113, -0.37728, 0.191542, 0.331031
20.123, -0.376859, 0.193004, 0.3306
20.133, -0.376449, 0.194457, 0.330185
20.143, -0.376058, 0.195903, 0.329774
20.153, -0.375674, 0.197336, 0.329381
20.163, -0.375303, 0.198755, 0.329002
