time, x, y, z
18.707, -0.351063, -0.202671, 0.47661
18.718, -0.351062, -0.202671, 0.476609
18.727, -0.351062, -0.202671, 0.476609
18.738, -0.353221, -0.202605, 0.470654
18.757, -0.354905, -0.202529, 0.466986
18.767, -0.356342, -0.202591, 0.463587
18.777, -0.35776, -0.202585, 0.460248
18.787, -0.359127, -0.202625, 0.456908
18.797, -0.360433, -0.20269, 0.453598
18.807, -0.361668, -0.202783, 0.450335
18.818, -0.363965, -0.203085, 0.443987
18.837, -0.36508, -0.203303, 0.440895
18.847, -0.366179, -0.203631, 0.437922
18.857, -0.367245, -0.203918, 0.434924
18.868, -0.368314, -0.204285, 0.432013
18.877, -0.369367, -0.204687, 0.429152
18.887, -0.370404, -0.205127, 0.426355
18.897, -0.371424, -0.205606, 0.423609
18.907, -0.372434, -0.206132, 0.420939
18.918, -0.373423, -0.206693, 0.418324
18.928, -0.374394, -0.207288, 0.415766
18.937, -0.375354, -0.207916, 0.413267
18.947, -0.376296, -0.208575, 0.41082
18.957, -0.377223, -0.209266, 0.408432
18.967, -0.378133, -0.209985, 0.406099
18.977, -0.379028, -0.210733, 0.40382
18.987, -0.379904, -0.21151, 0.4016
18.997, -0.380763, -0.212313, 0.399432
19.008, -0.381612, -0.213139, 0.397303
19.018, -0.382442, -0.213988, 0.395232
19.027, -0.383257, -0.214854, 0.393203
19.037, -0.384058, -0.215739, 0.39122
19.048, -0.384845, -0.216645, 0.389287
19.057, -0.385616, -0.217569, 0.387399
19.067, -0.38638, -0.218508, 0.385543
19.077, -0.387127, -0.21946, 0.383732
19.087, -0.38786, -0.220426, 0.381965
19.098, -0.388581, -0.221404, 0.380237
19.108, -0.38929, -0.222393, 0.378548
19.118, -0.389987, -0.223393, 0.376892
19.127, -0.390679, -0.224404, 0.375266
19.137, -0.391355, -0.225422, 0.37368
19.147, -0.392018, -0.226447, 0.372127
19.158, -0.39331, -0.228522, 0.369128
19.168, -0.393937, -0.22957, 0.367677
19.18, -0.394558, -0.230634, 0.36627
19.198, -0.395156, -0.231694, 0.364897
19.207, -0.39574, -0.232762, 0.363568
19.217, -0.396314, -0.23382, 0.362238
19.227, -0.396888, -0.23489, 0.360935
19.238, -0.397451, -0.235964, 0.359657
19.248, -0.398545, -0.238121, 0.357183
19.267, -0.399075, -0.239201, 0.355985
19.277, -0.399592, -0.240288, 0.354834
19.287, -0.400091, -0.241365, 0.35369
19.297, -0.400587, -0.242447, 0.352573
19.308, -0.401072, -0.243531, 0.351478
19.317, -0.401552, -0.244618, 0.3504
19.327, -0.402019, -0.245702, 0.349347
19.337, -0.402474, -0.246784, 0.348317
19.347, -0.40292, -0.247866, 0.347308
19.357, -0.403355, -0.248946, 0.346322
19.367, -0.403779, -0.250026, 0.34536
