time, x, y, z
99.853, -0.351019, 0.202633, 0.476487
99.863, -0.351019, 0.202633, 0.476487
99.874, -0.351019, 0.202633, 0.476487
99.883, -0.351019, 0.202633, 0.476487
99.894, -0.351019, 0.202633, 0.476487
99.903, -0.351019, 0.202633, 0.476487
99.913, -0.351018, 0.202633, 0.476488
99.923, -0.351018, 0.202633, 0.476488
99.934, -0.351018, 0.202633, 0.476488
99.943, -0.351018, 0.202633, 0.476488
99.953, -0.350301, 0.204114, 0.474486
99.974, -0.350925, 0.207776, 0.468618
99.983, -0.35118, 0.209586, 0.465691
99.993, -0.351406, 0.211377, 0.462927
100.003, -0.351616, 0.213151, 0.460205
100.013, -0.351847, 0.214926, 0.457545
100.023, -0.352087, 0.21669, 0.454934
100.033, -0.352337, 0.218453, 0.452375
100.043, -0.352592, 0.220203, 0.449862
100.053, -0.352856, 0.22195, 0.447405
100.064, -0.353125, 0.223683, 0.444996
100.073, -0.3534, 0.225411, 0.442629
100.083, -0.353683, 0.227129, 0.440316
100.094, -0.353969, 0.228834, 0.438048
100.103, -0.354264, 0.230535, 0.435815
100.113, -0.354565, 0.23222, 0.433635
100.123, -0.35487, 0.233898, 0.431494
100.133, -0.355178, 0.235565, 0.429392
100.143, -0.355494, 0.237218, 0.427335
100.153, -0.355813, 0.238864, 0.425311
100.174, -0.356467, 0.242114, 0.421391
100.183, -0.356785, 0.243734, 0.419449
100.193, -0.357136, 0.245334, 0.417582
100.203, -0.357477, 0.246915, 0.415747
100.213, -0.357821, 0.24849, 0.413944
100.223, -0.35817, 0.25005, 0.41218
100.244, -0.358876, 0.253127, 0.40875
100.253, -0.359224, 0.254661, 0.407049
100.273, -0.359964, 0.257664, 0.403802
100.283, -0.360316, 0.259156, 0.402201
100.294, -0.360701, 0.26063, 0.400648
100.303, -0.361074, 0.262086, 0.399122
100.313, -0.36145, 0.263528, 0.397628
100.324, -0.361827, 0.264956, 0.396165
100.333, -0.36221, 0.266376, 0.394718
100.353, -0.36298, 0.269166, 0.391914
100.364, -0.363357, 0.270551, 0.390529
100.383, -0.36415, 0.273273, 0.387862
100.403, -0.364937, 0.275943, 0.385276
100.413, -0.365325, 0.27726, 0.384008
100.423, -0.36573, 0.278561, 0.382783
100.444, -0.366537, 0.281118, 0.380385
100.453, -0.366931, 0.282385, 0.379201
100.463, -0.367345, 0.283631, 0.378054
100.473, -0.367751, 0.284863, 0.376928
100.483, -0.368156, 0.286084, 0.375822
100.493, -0.368569, 0.287295, 0.374727
100.503, -0.36898, 0.288489, 0.373655
100.513, -0.36939, 0.289671, 0.372599
100.523, -0.369804, 0.290839, 0.371563
100.543, -0.370629, 0.293142, 0.369545
100.553, -0.371041, 0.294287, 0.368537
100.573, -0.371881, 0.296518, 0.366607
100.583, -0.372293, 0.297623, 0.365655
100.593, -0.372716, 0.29871, 0.36473
100.603, -0.373134, 0.299784, 0.363821
100.613, -0.373558, 0.30085, 0.362915
100.633, -0.374399, 0.30294, 0.361162
100.643, -0.374816, 0.303975, 0.360294
100.653, -0.375244, 0.304994, 0.35945
100.664, -0.375665, 0.305999, 0.358622
100.673, -0.376091, 0.306999, 0.357797
100.693, -0.376939, 0.308957, 0.356195
100.703, -0.377359, 0.309926, 0.355402
100.713, -0.377789, 0.31088, 0.35463
100.723, -0.378214, 0.31182, 0.353871
100.733, -0.378637, 0.312753, 0.353125
100.753, -0.379493, 0.314589, 0.35165
100.763, -0.379916, 0.315497, 0.350924
100.773, -0.380346, 0.31639, 0.350215
100.784, -0.380773, 0.31727, 0.349516
100.793, -0.381199, 0.318141, 0.348827
100.803, -0.381626, 0.319003, 0.348148
100.813, -0.382054, 0.319856, 0.347478
100.824, -0.382481, 0.320698, 0.346819
100.833, -0.382906, 0.321532, 0.346169
100.853, -0.383765, 0.323177, 0.344883
