time, x, y, z
107.674, -0.351011, 0.202632, 0.476493
107.684, -0.351011, 0.202632, 0.476493
107.694, -0.350605, 0.203092, 0.475041
107.704, -0.3508, 0.20382, 0.472948
107.714, -0.350992, 0.204545, 0.470598
107.725, -0.351088, 0.205235, 0.468349
107.734, -0.351134, 0.205927, 0.466165
107.744, -0.351169, 0.206623, 0.463996
107.754, -0.351195, 0.207325, 0.461837
107.764, -0.351207, 0.208031, 0.459694
107.774, -0.35111, 0.208888, 0.457578
107.785, -0.350998, 0.209715, 0.455502
107.795, -0.350869, 0.210554, 0.453444
107.804, -0.350726, 0.211398, 0.451402
107.814, -0.35057, 0.212245, 0.449376
107.824, -0.350397, 0.213096, 0.447372
107.834, -0.350211, 0.213951, 0.445386
107.844, -0.35001, 0.214809, 0.44342
107.854, -0.349797, 0.21567, 0.441472
107.864, -0.34957, 0.216534, 0.439542
107.874, -0.34933, 0.217401, 0.437631
107.884, -0.349077, 0.21827, 0.435739
107.894, -0.348813, 0.219142, 0.433864
107.904, -0.348537, 0.220016, 0.432007
107.914, -0.348249, 0.220892, 0.430168
107.924, -0.347947, 0.22177, 0.428351
107.934, -0.347634, 0.22265, 0.426553
107.944, -0.347309, 0.223531, 0.424774
107.955, -0.346975, 0.224414, 0.423012
107.964, -0.34663, 0.225298, 0.421268
107.974, -0.346274, 0.226183, 0.419542
107.984, -0.345907, 0.22707, 0.417838
107.994, -0.34553, 0.227957, 0.41615
108.004, -0.345143, 0.228844, 0.414483
108.014, -0.344747, 0.229733, 0.412833
108.024, -0.34434, 0.230621, 0.411203
108.035, -0.343925, 0.23151, 0.40959
108.044, -0.343502, 0.232399, 0.407995
108.054, -0.343069, 0.233288, 0.406418
108.064, -0.342628, 0.234177, 0.404859
108.074, -0.342177, 0.235065, 0.40332
108.085, -0.341718, 0.235953, 0.4018
108.094, -0.341253, 0.23684, 0.400297
108.104, -0.340779, 0.237727, 0.398812
108.114, -0.340297, 0.238612, 0.397345
108.125, -0.339809, 0.239497, 0.395895
108.134, -0.339314, 0.240381, 0.394461
108.144, -0.338812, 0.241264, 0.393045
108.154, -0.338302, 0.242145, 0.391648
108.164, -0.337786, 0.243025, 0.390269
108.175, -0.337264, 0.243903, 0.388907
108.185, -0.336736, 0.24478, 0.38756
108.194, -0.336203, 0.245655, 0.386229
108.204, -0.335663, 0.246528, 0.384916
108.214, -0.335117, 0.247399, 0.383621
108.224, -0.334566, 0.248269, 0.382342
108.234, -0.33401, 0.249136, 0.381079
108.244, -0.33345, 0.250001, 0.379831
108.254, -0.332885, 0.250865, 0.378598
108.264, -0.332315, 0.251726, 0.377382
108.274, -0.331741, 0.252584, 0.376181
108.284, -0.331162, 0.25344, 0.374997
108.294, -0.330578, 0.254294, 0.373829
108.305, -0.329991, 0.255144, 0.372674
108.314, -0.329402, 0.255995, 0.371527
108.324, -0.328808, 0.256838, 0.370406
108.334, -0.328209, 0.257683, 0.369293
108.344, -0.327608, 0.258521, 0.368201
108.355, -0.327002, 0.259361, 0.36712
108.364, -0.326394, 0.260195, 0.366054
108.374, -0.325784, 0.261025, 0.365005
108.384, -0.32517, 0.261856, 0.363963
108.394, -0.324554, 0.262682, 0.362938
108.405, -0.323935, 0.263503, 0.36193
108.414, -0.323313, 0.264323, 0.360935
108.424, -0.322689, 0.265141, 0.359948
108.434, -0.322064, 0.265955, 0.358977
108.444, -0.321436, 0.266764, 0.358019
108.454, -0.320805, 0.267571, 0.357075
108.464, -0.320173, 0.268374, 0.356145
108.474, -0.319539, 0.269175, 0.355227
108.484, -0.318904, 0.269972, 0.35432
108.494, -0.318267, 0.270767, 0.353426
108.505, -0.317629, 0.271558, 0.352545
108.515, -0.316989, 0.272345, 0.351673
108.524, -0.316348, 0.273128, 0.350814
108.534, -0.315706, 0.273907, 0.349967
108.545, -0.315062, 0.274683, 0.349134
108.555, -0.31442, 0.275456, 0.348311
108.564, -0.313769, 0.276223, 0.347495
108.575, -0.313129, 0.276992, 0.346699
108.584, -0.312481, 0.277755, 0.345909
108.594, -0.31183, 0.278511, 0.345133
108.604, -0.311184, 0.279267, 0.344366
108.614, -0.310531, 0.280016, 0.343604
108.624, -0.309883, 0.280765, 0.342858
108.634, -0.309233, 0.281508, 0.342121
108.644, -0.308584, 0.28225, 0.341394
108.654, -0.307932, 0.282985, 0.340675
108.664, -0.307283, 0.28372, 0.339969
108.674, -0.306633, 0.28445, 0.339272
108.684, -0.305981, 0.285172, 0.338589
108.694, -0.305334, 0.285895, 0.337913
108.705, -0.304682, 0.28661, 0.337244
108.714, -0.304038, 0.287329, 0.336588
108.724, -0.30339, 0.28804, 0.335936
108.734, -0.30274, 0.288746, 0.335293
108.744, -0.302095, 0.289452, 0.334659
108.754, -0.301445, 0.290149, 0.334033
108.764, -0.3008, 0.290846, 0.33342
108.775, -0.300154, 0.291536, 0.33282
108.784, -0.29951, 0.292224, 0.33222
108.794, -0.298866, 0.292906, 0.331629
108.805, -0.298227, 0.293589, 0.331049
108.815, -0.297583, 0.294264, 0.330472
108.825, -0.296942, 0.294937, 0.329903
108.834, -0.296303, 0.295606, 0.329344
108.844, -0.295664, 0.296269, 0.328795
108.855, -0.295029, 0.29693, 0.328257
108.864, -0.29439, 0.297582, 0.327728
108.874, -0.293757, 0.298235, 0.327199
108.884, -0.293127, 0.298885, 0.326677
108.894, -0.292497, 0.29953, 0.326163
108.904, -0.291869, 0.30017, 0.325659
108.915, -0.291243, 0.30081, 0.325159
108.924, -0.290621, 0.301447, 0.324664
108.934, -0.29, 0.30208, 0.324174
108.944, -0.289384, 0.30271, 0.323695
108.954, -0.288777, 0.303346, 0.323225
108.964, -0.288178, 0.303982, 0.322771
108.975, -0.287592, 0.304624, 0.322323
108.985, -0.287014, 0.305267, 0.321886
108.994, -0.286447, 0.305915, 0.321458
109.004, -0.285895, 0.306572, 0.321043
109.014, -0.285348, 0.307229, 0.320629
109.024, -0.284808, 0.307888, 0.320221
109.035, -0.284284, 0.308555, 0.319825
109.044, -0.28377, 0.309226, 0.319438
109.054, -0.283262, 0.309898, 0.319057
109.064, -0.282766, 0.310575, 0.318685
109.074, -0.282283, 0.311257, 0.318321
109.084, -0.2818, 0.311936, 0.317958
109.095, -0.281335, 0.312626, 0.317608
109.105, -0.280875, 0.313313, 0.317261
109.115, -0.280427, 0.314007, 0.316925
109.124, -0.279983, 0.314697, 0.316592
109.134, -0.279555, 0.315397, 0.31627
109.144, -0.27913, 0.316094, 0.315952
109.154, -0.278717, 0.316795, 0.315642
109.164, -0.278311, 0.317496, 0.315339
109.174, -0.277913, 0.318201, 0.315039
109.184, -0.277529, 0.318912, 0.314751
109.194, -0.277149, 0.319619, 0.314465
109.204, -0.27678, 0.320331, 0.314188
109.214, -0.276416, 0.321042, 0.313914
109.224, -0.276061, 0.321755, 0.313645
109.234, -0.275711, 0.322467, 0.313381
109.244, -0.275375, 0.323185, 0.313127
109.254, -0.275042, 0.323899, 0.312874
109.264, -0.274718, 0.324617, 0.312628
109.274, -0.274403, 0.325336, 0.312388
109.285, -0.274093, 0.326053, 0.312152
109.294, -0.273794, 0.326773, 0.311921
109.304, -0.273499, 0.327493, 0.311695
