time, x, y, z
20.235, -0.351049, -0.202663, 0.476582
20.245, -0.351048, -0.202663, 0.476582
20.255, -0.351048, -0.202663, 0.476582
20.266, -0.352949, -0.198739, 0.474944
20.275, -0.354546, -0.196251, 0.473289
20.285, -0.356176, -0.193502, 0.471739
20.295, -0.357773, -0.190692, 0.47022
20.305, -0.359347, -0.187878, 0.468696
20.316, -0.360913, -0.185043, 0.467155
20.325, -0.362472, -0.182185, 0.465601
20.335, -0.36402, -0.179306, 0.464038
20.345, -0.365556, -0.176404, 0.462466
20.356, -0.367079, -0.17348, 0.460886
20.366, -0.368591, -0.170533, 0.459296
20.376, -0.37009, -0.167564, 0.457697
20.385, -0.371577, -0.164573, 0.456089
20.395, -0.373049, -0.161558, 0.454472
20.405, -0.374508, -0.158521, 0.452846
20.415, -0.375951, -0.155461, 0.451211
20.425, -0.377379, -0.152378, 0.449569
20.435, -0.378792, -0.149272, 0.447917
20.445, -0.380189, -0.146142, 0.446256
20.455, -0.381568, -0.14299, 0.444587
20.465, -0.38293, -0.139815, 0.44291
20.475, -0.384275, -0.136617, 0.441225
20.485, -0.385601, -0.133396, 0.439531
20.495, -0.386907, -0.130152, 0.437829
20.506, -0.388193, -0.126885, 0.43612
20.515, -0.389459, -0.123596, 0.434403
20.525, -0.390705, -0.120284, 0.432678
20.535, -0.391928, -0.11695, 0.430946
20.546, -0.393128, -0.113594, 0.429207
20.555, -0.394305, -0.110215, 0.427461
20.565, -0.395459, -0.106815, 0.425707
20.575, -0.396588, -0.103394, 0.423947
20.585, -0.397691, -0.0999517, 0.422181
20.596, -0.398768, -0.0964884, 0.420409
20.606, -0.399818, -0.0930046, 0.418631
20.615, -0.400842, -0.089501, 0.416847
20.625, -0.401838, -0.085977, 0.415056
20.635, -0.402805, -0.0824343, 0.413261
20.646, -0.403742, -0.0788731, 0.411461
20.655, -0.40465, -0.0752933, 0.409656
20.665, -0.405528, -0.0716959, 0.407846
20.676, -0.406373, -0.0680811, 0.406032
20.686, -0.407187, -0.0644488, 0.404215
20.695, -0.407968, -0.0608001, 0.402394
20.705, -0.408717, -0.0571353, 0.400569
20.715, -0.409432, -0.053455, 0.398742
20.725, -0.410113, -0.0497598, 0.396912
20.735, -0.410759, -0.0460501, 0.395079
20.746, -0.411369, -0.0423268, 0.393244
20.756, -0.411944, -0.0385897, 0.391408
20.765, -0.412483, -0.03484, 0.38957
20.775, -0.412985, -0.031078, 0.387731
20.785, -0.413451, -0.0273041, 0.38589
20.796, -0.413877, -0.0235194, 0.38405
20.805, -0.414267, -0.0197235, 0.38221
20.815, -0.414619, -0.0159178, 0.380369
20.825, -0.41493, -0.012102, 0.378532
20.835, -0.415204, -0.0082775, 0.376689
20.846, -0.415436, -0.00444389, 0.374853
20.856, -0.41563, -0.000602468, 0.373019
20.865, -0.415785, 0.00324681, 0.371181
20.875, -0.415899, 0.00710339, 0.369348
20.885, -0.415971, 0.0109663, 0.367519
20.896, -0.416003, 0.0148357, 0.365692
20.905, -0.415994, 0.0187109, 0.363868
20.915, -0.415943, 0.0225907, 0.362047
20.925, -0.415851, 0.0264757, 0.36023
20.935, -0.415716, 0.030365, 0.358418
20.945, -0.41554, 0.0342585, 0.35661
20.955, -0.415324, 0.0381557, 0.354805
20.965, -0.415036, 0.0424459, 0.352824
20.975, -0.414763, 0.0459584, 0.351209
20.986, -0.414417, 0.0498627, 0.349424
20.995, -0.414027, 0.0537692, 0.347638
21.005, -0.413598, 0.0576774, 0.345858
21.015, -0.41313, 0.0615874, 0.344085
21.025, -0.412612, 0.0654966, 0.342317
21.035, -0.412055, 0.0694065, 0.34056
21.045, -0.411457, 0.0733171, 0.338804
21.055, -0.410812, 0.0772265, 0.337053
21.065, -0.41013, 0.0811366, 0.335315
21.075, -0.409395, 0.0850423, 0.333583
21.085, -0.408628, 0.0889495, 0.331854
21.095, -0.40781, 0.0928528, 0.330129
21.105, -0.406958, 0.0967562, 0.328417
21.115, -0.406054, 0.100654, 0.326713
21.125, -0.405118, 0.104552, 0.325014
21.135, -0.404129, 0.108443, 0.323317
21.146, -0.403099, 0.112332, 0.321633
21.155, -0.402033, 0.116217, 0.319966
21.165, -0.400922, 0.120097, 0.318295
21.175, -0.399768, 0.12397, 0.316632
21.185, -0.39858, 0.127813, 0.314985
21.195, -0.397387, 0.131541, 0.313387
21.205, -0.396175, 0.135197, 0.311821
21.215, -0.394949, 0.138764, 0.310298
21.226, -0.393707, 0.142259, 0.308812
21.235, -0.392458, 0.145664, 0.30737
21.245, -0.391201, 0.14899, 0.305958
21.255, -0.389938, 0.152237, 0.304586
21.265, -0.388671, 0.155405, 0.303251
21.275, -0.387405, 0.158486, 0.30196
21.285, -0.386131, 0.161509, 0.300694
21.295, -0.384861, 0.16445, 0.299464
21.305, -0.383591, 0.167324, 0.298268
21.315, -0.382329, 0.170118, 0.297114
21.325, -0.381061, 0.172865, 0.295979
21.335, -0.379806, 0.17553, 0.294877
21.345, -0.378552, 0.178138, 0.293808
21.355, -0.377309, 0.180671, 0.292779
21.365, -0.376072, 0.183148, 0.291771
21.375, -0.374856, 0.18558, 0.290795
21.385, -0.37366, 0.187955, 0.289838
21.395, -0.372487, 0.190283, 0.288908
21.405, -0.371347, 0.192566, 0.288004
21.415, -0.370242, 0.19481, 0.287121
21.426, -0.36918, 0.197011, 0.286263
21.435, -0.368143, 0.19918, 0.28542
21.445, -0.367142, 0.201305, 0.284604
21.455, -0.366177, 0.203399, 0.283799
21.465, -0.365251, 0.205452, 0.283013
21.475, -0.364353, 0.207472, 0.282244
21.485, -0.363484, 0.209462, 0.281491
21.495, -0.362649, 0.211416, 0.280757
21.505, -0.361848, 0.213334, 0.28004
21.515, -0.361074, 0.215222, 0.279338
21.525, -0.360327, 0.217081, 0.278651
21.535, -0.359608, 0.218907, 0.277986
21.545, -0.358921, 0.220706, 0.277327
21.555, -0.358267, 0.222473, 0.276683
21.565, -0.357635, 0.224212, 0.276053
21.575, -0.357039, 0.225928, 0.275445
21.585, -0.356461, 0.227618, 0.274848
21.595, -0.355913, 0.229282, 0.274272
21.605, -0.355393, 0.230923, 0.273711
21.615, -0.354899, 0.232533, 0.273162
21.625, -0.354428, 0.234121, 0.272636
21.635, -0.353981, 0.235688, 0.272115
21.646, -0.35356, 0.237232, 0.271603
21.655, -0.35316, 0.238757, 0.271102
21.665, -0.352787, 0.24025, 0.270614
21.675, -0.352432, 0.24173, 0.27014
21.685, -0.352104, 0.243188, 0.269681
21.695, -0.351793, 0.244619, 0.26923
21.705, -0.351503, 0.246036, 0.268793
21.715, -0.351232, 0.247434, 0.268377
21.726, -0.350979, 0.248811, 0.267959
21.736, -0.350743, 0.250176, 0.26755
21.745, -0.350528, 0.251523, 0.267153
21.755, -0.350334, 0.252858, 0.266768
21.765, -0.350155, 0.254167, 0.266391
21.776, -0.35, 0.255469, 0.266029
21.785, -0.349851, 0.256749, 0.265669
21.795, -0.349723, 0.258014, 0.265319
21.805, -0.349607, 0.259264, 0.264986
21.815, -0.349507, 0.260496, 0.26465
21.825, -0.349426, 0.261721, 0.264322
21.835, -0.349365, 0.262935, 0.264004
21.845, -0.349312, 0.264132, 0.263691
21.855, -0.349272, 0.265317, 0.263385
21.865, -0.34925, 0.266488, 0.263088
21.875, -0.349241, 0.267648, 0.262799
21.885, -0.349246, 0.268795, 0.262515
21.895, -0.349265, 0.26993, 0.262238
21.906, -0.349297, 0.271053, 0.261967
21.915, -0.349342, 0.272168, 0.261703
21.925, -0.349397, 0.273267, 0.261441
21.936, -0.349472, 0.274359, 0.26119
21.946, -0.349552, 0.27544, 0.26094
21.955, -0.349646, 0.27651, 0.260696
21.965, -0.349751, 0.277568, 0.260457
21.975, -0.34987, 0.278618, 0.260224
21.985, -0.350001, 0.279657, 0.259996
21.995, -0.350143, 0.280687, 0.259772
22.005, -0.350298, 0.281707, 0.259554
22.016, -0.350461, 0.282719, 0.259339
22.025, -0.350636, 0.283722, 0.259128
22.035, -0.350825, 0.284712, 0.258922
22.046, -0.351023, 0.285695, 0.258721
22.055, -0.351231, 0.28667, 0.258523
22.065, -0.351452, 0.287634, 0.25833
22.075, -0.351684, 0.288588, 0.258141
22.086, -0.351926, 0.289535, 0.257955
22.095, -0.352176, 0.290473, 0.257773
22.115, -0.352709, 0.292324, 0.25742
22.125, -0.352983, 0.293242, 0.257245
22.135, -0.353291, 0.294135, 0.257084
22.145, -0.353588, 0.295031, 0.256917
22.155, -0.353903, 0.295917, 0.256757
22.165, -0.354225, 0.296794, 0.256599
22.175, -0.354556, 0.297664, 0.256444
22.185, -0.354897, 0.298525, 0.256293
22.196, -0.355249, 0.299377, 0.256144
22.205, -0.355608, 0.300222, 0.255999
22.215, -0.355978, 0.301058, 0.255856
22.225, -0.356356, 0.301886, 0.255716
22.235, -0.356744, 0.302705, 0.255579
22.245, -0.357141, 0.303516, 0.255444
22.256, -0.357547, 0.304318, 0.255313
22.266, -0.35796, 0.305114, 0.255183
22.275, -0.358382, 0.305901, 0.255057
22.285, -0.358813, 0.30668, 0.254932
22.295, -0.359252, 0.307451, 0.25481
22.305, -0.359699, 0.308213, 0.254691
22.315, -0.360155, 0.308968, 0.254574
22.325, -0.36062, 0.309713, 0.254459
22.336, -0.361092, 0.31045, 0.254347
22.346, -0.361571, 0.311181, 0.254236
22.355, -0.362058, 0.311903, 0.254128
22.365, -0.362553, 0.312617, 0.254022
22.375, -0.363055, 0.313323, 0.253918
22.385, -0.363566, 0.314019, 0.253816
22.395, -0.364082, 0.314708, 0.253716
22.406, -0.364606, 0.315388, 0.253618
22.415, -0.365136, 0.316062, 0.253522
22.425, -0.365673, 0.316727, 0.253428
22.435, -0.366217, 0.317384, 0.253337
22.445, -0.366769, 0.318032, 0.253249
22.455, -0.367326, 0.318672, 0.253164
22.465, -0.36789, 0.319305, 0.253079
22.475, -0.368463, 0.319934, 0.252982
22.485, -0.36904, 0.32055, 0.252899
22.495, -0.369622, 0.321158, 0.252817
22.505, -0.370207, 0.32176, 0.252736
22.515, -0.370794, 0.322358, 0.252657
22.525, -0.37138, 0.322954, 0.25258
22.535, -0.371966, 0.323549, 0.252504
22.545, -0.37255, 0.324144, 0.252431
22.555, -0.373134, 0.324736, 0.252361
22.565, -0.373716, 0.325328, 0.252292
22.576, -0.374298, 0.325921, 0.252224
22.585, -0.374882, 0.326514, 0.252143
22.595, -0.375462, 0.327104, 0.252074
22.606, -0.37604, 0.327692, 0.252008
22.615, -0.376618, 0.328278, 0.251942
22.625, -0.377195, 0.328864, 0.251878
22.635, -0.377772, 0.32945, 0.251814
22.645, -0.378348, 0.330034, 0.251753
22.655, -0.378924, 0.330618, 0.251694
22.666, -0.379499, 0.3312, 0.251637
22.675, -0.380072, 0.331782, 0.251581
22.685, -0.380647, 0.332365, 0.251525
22.695, -0.381223, 0.332949, 0.251456
22.705, -0.381796, 0.333529, 0.2514
22.715, -0.382368, 0.334107, 0.251345
22.726, -0.38294, 0.334685, 0.251291
22.735, -0.38351, 0.335262, 0.251238
22.745, -0.384081, 0.335838, 0.251185
22.755, -0.384651, 0.336413, 0.251135
22.765, -0.385224, 0.336984, 0.251086
22.776, -0.385803, 0.337548, 0.25104
22.786, -0.386386, 0.338106, 0.250995
22.795, -0.386976, 0.338659, 0.250948
22.805, -0.387575, 0.339205, 0.250888
22.815, -0.388179, 0.339738, 0.250841
22.825, -0.38879, 0.340261, 0.250794
22.835, -0.389409, 0.340773, 0.250749
22.846, -0.390035, 0.341275, 0.250704
22.855, -0.390668, 0.341769, 0.25066
22.865, -0.391307, 0.342254, 0.250617
22.875, -0.391953, 0.342727, 0.250575
22.886, -0.392605, 0.343191, 0.250536
22.895, -0.393261, 0.343647, 0.250498
22.905, -0.393925, 0.344094, 0.250459
22.915, -0.394596, 0.344533, 0.250405
22.925, -0.39527, 0.344959, 0.250365
22.935, -0.395947, 0.345376, 0.250325
22.945, -0.396629, 0.345783, 0.250286
22.955, -0.397315, 0.346182, 0.250248
22.965, -0.398005, 0.346571, 0.250211
22.975, -0.3987, 0.34695, 0.250174
22.986, -0.399398, 0.34732, 0.250139
22.995, -0.400098, 0.347682, 0.250106
23.006, -0.400802, 0.348035, 0.250075
23.015, -0.401509, 0.348381, 0.250042
23.025, -0.402222, 0.34872, 0.249994
23.035, -0.402934, 0.349046, 0.24996
23.045, -0.403649, 0.349363, 0.249926
23.056, -0.404365, 0.34967, 0.249893
23.065, -0.405083, 0.34997, 0.249861
23.075, -0.405803, 0.350262, 0.249829
23.085, -0.406525, 0.350545, 0.249799
23.096, -0.407248, 0.350819, 0.24977
23.106, -0.407971, 0.351085, 0.249743
23.115, -0.408695, 0.351344, 0.249717
23.125, -0.409422, 0.351596, 0.24969
23.135, -0.410151, 0.351841, 0.249647
23.145, -0.410877, 0.352075, 0.249618
23.155, -0.411604, 0.352301, 0.24959
23.165, -0.41233, 0.352519, 0.249562
23.176, -0.413056, 0.352729, 0.249535
23.185, -0.413782, 0.352933, 0.249509
23.195, -0.414508, 0.353129, 0.249483
23.205, -0.415234, 0.353318, 0.249459
23.215, -0.415958, 0.353499, 0.249438
23.226, -0.416681, 0.353674, 0.249417
23.236, -0.417404, 0.353844, 0.249395
23.246, -0.418129, 0.354009, 0.249357
23.255, -0.418849, 0.354164, 0.249333
23.265, -0.419567, 0.354312, 0.249309
23.275, -0.420283, 0.354452, 0.249286
23.285, -0.420998, 0.354586, 0.249264
23.296, -0.421712, 0.354712, 0.249245
23.305, -0.422422, 0.354834, 0.249232
23.315, -0.423136, 0.354956, 0.249198
23.325, -0.423843, 0.355067, 0.249177
23.335, -0.424547, 0.355171, 0.249157
23.345, -0.425249, 0.355268, 0.249137
23.355, -0.42595, 0.35536, 0.24912
23.365, -0.426646, 0.355447, 0.249109
23.375, -0.427346, 0.355534, 0.249077
23.385, -0.428038, 0.355611, 0.249059
23.395, -0.428726, 0.355682, 0.24904
23.405, -0.429413, 0.355747, 0.249022
23.415, -0.430097, 0.355806, 0.249007
23.426, -0.430773, 0.35586, 0.248999
23.436, -0.431457, 0.355919, 0.248969
23.445, -0.432131, 0.355965, 0.248953
23.455, -0.432802, 0.356004, 0.248937
23.466, -0.433468, 0.356042, 0.248934
23.475, -0.434134, 0.356077, 0.248903
23.485, -0.434797, 0.356107, 0.248889
23.495, -0.435454, 0.356128, 0.248881
23.505, -0.43611, 0.356153, 0.248858
23.515, -0.43676, 0.356169, 0.248843
23.526, -0.437405, 0.356177, 0.248833
23.535, -0.438052, 0.356192, 0.248818
23.545, -0.438691, 0.356197, 0.248803
23.555, -0.439323, 0.356192, 0.248798
23.565, -0.439961, 0.356199, 0.248777
23.575, -0.440583, 0.356184, 0.248779
23.586, -0.441209, 0.356182, 0.248745
23.596, -0.44183, 0.356172, 0.248736
23.605, -0.442441, 0.356153, 0.248727
23.615, -0.44306, 0.356145, 0.248723
23.626, -0.443651, 0.356109, 0.24871
23.635, -0.444268, 0.356095, 0.248678
23.645, -0.444862, 0.356072, 0.248678
23.655, -0.445446, 0.356038, 0.248665
23.665, -0.446052, 0.356014, 0.248662
23.676, -0.446633, 0.355978, 0.248649
23.685, -0.447222, 0.355943, 0.248639
23.695, -0.4478, 0.355903, 0.248628
23.705, -0.448375, 0.355862, 0.24861
23.715, -0.448945, 0.35582, 0.248602
23.726, -0.449504, 0.355771, 0.24858
23.735, -0.450072, 0.35572, 0.248587
23.745, -0.450629, 0.355673, 0.248569
23.755, -0.451183, 0.355616, 0.248569
23.766, -0.451736, 0.355568, 0.248548
23.776, -0.452281, 0.355506, 0.248544
23.785, -0.452825, 0.355455, 0.248525
23.795, -0.453361, 0.355391, 0.248522
23.805, -0.4539, 0.355331, 0.248513
23.815, -0.454424, 0.355268, 0.248498
23.825, -0.454954, 0.355208, 0.248481
23.835, -0.455474, 0.355137, 0.248482
23.845, -0.455995, 0.355071, 0.248473
23.855, -0.456501, 0.354999, 0.248444
23.865, -0.457018, 0.354934, 0.248449
23.876, -0.45752, 0.35486, 0.248436
23.885, -0.458024, 0.35479, 0.24843
23.895, -0.45852, 0.354713, 0.248412
23.905, -0.459015, 0.354643, 0.248396
23.915, -0.459507, 0.354562, 0.248399
23.926, -0.45999, 0.354484, 0.248389
23.935, -0.460472, 0.354404, 0.248377
23.945, -0.460951, 0.354326, 0.248376
23.955, -0.461424, 0.354244, 0.248364
23.965, -0.461896, 0.354164, 0.248352
23.976, -0.462364, 0.354083, 0.248341
23.985, -0.462828, 0.354003, 0.248329
23.995, -0.463291, 0.353924, 0.248318
24.005, -0.463747, 0.35384, 0.248302
24.015, -0.464197, 0.353757, 0.248277
24.026, -0.464649, 0.35367, 0.248282
24.035, -0.465089, 0.353583, 0.248256
24.045, -0.465532, 0.353499, 0.24825
24.055, -0.465969, 0.353412, 0.248237
24.065, -0.466401, 0.353329, 0.248245
24.075, -0.466829, 0.353237, 0.248214
24.085, -0.467257, 0.353155, 0.248215
24.095, -0.46768, 0.353071, 0.248198
24.105, -0.468094, 0.352983, 0.24817
24.115, -0.468512, 0.352899, 0.248169
24.125, -0.468926, 0.352813, 0.248163
24.135, -0.469332, 0.352727, 0.248132
24.145, -0.469735, 0.352638, 0.248118
24.155, -0.470144, 0.352555, 0.24811
24.165, -0.470537, 0.352461, 0.24811
24.176, -0.470935, 0.352375, 0.248093
24.185, -0.471323, 0.352283, 0.24808
24.195, -0.471714, 0.352196, 0.248075
24.206, -0.472102, 0.352106, 0.24807
24.216, -0.472484, 0.352017, 0.248058
24.225, -0.472861, 0.351928, 0.248026
24.235, -0.473229, 0.351831, 0.248014
24.245, -0.47361, 0.351744, 0.248023
24.255, -0.473974, 0.35165, 0.248003
24.265, -0.474344, 0.351562, 0.247996
24.275, -0.474708, 0.351472, 0.247975
24.285, -0.475073, 0.351383, 0.247977
24.295, -0.475432, 0.351292, 0.247961
24.305, -0.475786, 0.351202, 0.247943
24.316, -0.476134, 0.351107, 0.24794
24.325, -0.476476, 0.351013, 0.247922
24.335, -0.476818, 0.350916, 0.247927
24.345, -0.477156, 0.350822, 0.24792
24.356, -0.477488, 0.350725, 0.247917
24.366, -0.47782, 0.35063, 0.247914
24.375, -0.478148, 0.350535, 0.24791
24.385, -0.478475, 0.350441, 0.247904
24.395, -0.478799, 0.350348, 0.247898
24.405, -0.479122, 0.350255, 0.247891
24.415, -0.479442, 0.350163, 0.247883
24.425, -0.47976, 0.350072, 0.247874
24.435, -0.480077, 0.349982, 0.247864
24.445, -0.480391, 0.349892, 0.247853
24.455, -0.480704, 0.349803, 0.247842
24.465, -0.481015, 0.349714, 0.24783
24.475, -0.481324, 0.349626, 0.247816
24.485, -0.481631, 0.349539, 0.247802
24.495, -0.481937, 0.349452, 0.247788
24.505, -0.482241, 0.349366, 0.247772
24.515, -0.482543, 0.349281, 0.247756
24.525, -0.482843, 0.349196, 0.247739
24.535, -0.483142, 0.349112, 0.247721
24.545, -0.483439, 0.349028, 0.247703
24.555, -0.483734, 0.348944, 0.247683
24.565, -0.484031, 0.348863, 0.247664
24.576, -0.484323, 0.34878, 0.247644
24.585, -0.484612, 0.348697, 0.247623
24.595, -0.484902, 0.348615, 0.247601
24.605, -0.485195, 0.348538, 0.247581
24.615, -0.48548, 0.348456, 0.247558
24.625, -0.485766, 0.348377, 0.247535
24.635, -0.486048, 0.348296, 0.247511
24.645, -0.486332, 0.348217, 0.247486
