time, x, y, z
24.265, -0.350993, -0.20266, 0.476497
24.275, -0.350993, -0.20266, 0.476497
24.285, -0.351688, -0.201067, 0.474787
24.295, -0.353182, -0.199466, 0.472588
24.305, -0.354751, -0.197836, 0.470298
24.315, -0.356145, -0.196193, 0.467971
24.325, -0.3575, -0.194505, 0.465701
24.335, -0.358846, -0.192794, 0.463433
24.345, -0.360187, -0.191061, 0.461162
24.355, -0.361519, -0.189303, 0.458894
24.365, -0.362842, -0.187523, 0.456628
24.375, -0.364153, -0.185717, 0.454369
24.385, -0.365453, -0.183886, 0.452115
24.395, -0.366742, -0.18203, 0.449866
24.408, -0.36802, -0.18015, 0.447621
24.415, -0.369289, -0.178248, 0.445377
24.425, -0.370546, -0.176317, 0.443141
24.436, -0.37179, -0.174361, 0.440912
24.445, -0.373023, -0.172382, 0.438685
24.455, -0.374244, -0.170375, 0.436469
24.465, -0.375451, -0.168343, 0.434257
24.476, -0.376646, -0.166285, 0.432054
24.485, -0.377829, -0.164201, 0.429855
24.495, -0.378998, -0.162092, 0.427663
24.505, -0.380154, -0.159956, 0.42548
24.515, -0.381295, -0.157793, 0.423305
24.526, -0.382423, -0.155605, 0.421137
24.535, -0.383538, -0.153391, 0.418974
24.545, -0.384639, -0.151151, 0.416818
24.555, -0.385724, -0.148883, 0.414672
24.565, -0.386793, -0.14659, 0.412535
24.575, -0.387848, -0.14427, 0.410406
24.586, -0.388887, -0.141924, 0.408285
24.595, -0.389911, -0.139552, 0.40617
24.605, -0.39092, -0.137154, 0.404063
24.616, -0.391911, -0.134729, 0.401966
24.625, -0.392886, -0.132278, 0.399877
24.635, -0.393844, -0.129801, 0.397796
24.645, -0.394785, -0.127297, 0.395724
24.655, -0.395709, -0.124768, 0.39366
24.665, -0.396614, -0.122212, 0.391609
24.675, -0.3975, -0.11963, 0.389567
24.685, -0.398368, -0.117022, 0.387532
24.695, -0.399218, -0.114388, 0.385508
24.706, -0.400048, -0.111728, 0.383494
24.715, -0.400859, -0.109042, 0.381487
24.725, -0.401651, -0.106331, 0.37949
24.735, -0.402421, -0.103594, 0.377504
24.745, -0.403171, -0.100831, 0.37553
24.755, -0.403902, -0.0980433, 0.373563
24.766, -0.40461, -0.0952292, 0.371608
24.775, -0.405298, -0.0923908, 0.369659
24.786, -0.405963, -0.0895259, 0.367726
24.795, -0.406607, -0.0866369, 0.365798
24.805, -0.407228, -0.083722, 0.363884
24.815, -0.407825, -0.0807818, 0.361985
24.825, -0.408401, -0.0778174, 0.360088
24.835, -0.408952, -0.0748276, 0.358206
24.845, -0.40948, -0.071813, 0.356337
