time, x, y, z
23.228, -0.350997, 0.202671, 0.476504
23.238, -0.350997, 0.202671, 0.476504
23.248, -0.351047, 0.202991, 0.476453
23.258, -0.351989, 0.204297, 0.475848
23.268, -0.353264, 0.205452, 0.474594
23.278, -0.354485, 0.206574, 0.473336
23.288, -0.355614, 0.207686, 0.472147
23.298, -0.356719, 0.208786, 0.470965
23.308, -0.357819, 0.20988, 0.469759
23.318, -0.35891, 0.21097, 0.46853
23.328, -0.359452, 0.212269, 0.465371
23.339, -0.359745, 0.213137, 0.462429
23.348, -0.359755, 0.214165, 0.459857
23.358, -0.35974, 0.215137, 0.457276
23.368, -0.35974, 0.216124, 0.454654
23.378, -0.359736, 0.217116, 0.452023
23.388, -0.359716, 0.21811, 0.449406
23.399, -0.35968, 0.219105, 0.446802
23.408, -0.359632, 0.220102, 0.444206
23.418, -0.35957, 0.221102, 0.441621
23.428, -0.359496, 0.222102, 0.439046
23.438, -0.35941, 0.223103, 0.43648
23.448, -0.359311, 0.224106, 0.433926
23.458, -0.359201, 0.225108, 0.431382
23.468, -0.359078, 0.226111, 0.428851
23.478, -0.358943, 0.227114, 0.426334
23.488, -0.358796, 0.228116, 0.423827
23.498, -0.358639, 0.229117, 0.421334
23.508, -0.358469, 0.230117, 0.418856
23.518, -0.358289, 0.231115, 0.416389
23.528, -0.358099, 0.232112, 0.413938
23.538, -0.357897, 0.233106, 0.411503
23.548, -0.357685, 0.234097, 0.409081
23.558, -0.357464, 0.235085, 0.406676
23.568, -0.357232, 0.236069, 0.404288
23.578, -0.35699, 0.237049, 0.401916
23.588, -0.35674, 0.238025, 0.399561
23.598, -0.35648, 0.238997, 0.397221
23.608, -0.356211, 0.239964, 0.3949
23.618, -0.355934, 0.240925, 0.392598
23.629, -0.355648, 0.24188, 0.390312
23.648, -0.355054, 0.243773, 0.385798
23.659, -0.354741, 0.244709, 0.383562
23.668, -0.354431, 0.245644, 0.381338
23.678, -0.354109, 0.246566, 0.379146
23.688, -0.353779, 0.247477, 0.376983
23.698, -0.353442, 0.248383, 0.374842
23.708, -0.353099, 0.249282, 0.372719
23.718, -0.352752, 0.250171, 0.370618
23.729, -0.352399, 0.251052, 0.368539
23.738, -0.352037, 0.251923, 0.366479
23.748, -0.351677, 0.252786, 0.364444
23.758, -0.351308, 0.253637, 0.362431
23.768, -0.350937, 0.25448, 0.360443
23.778, -0.350559, 0.255314, 0.358476
23.788, -0.350179, 0.256136, 0.356536
23.798, -0.349792, 0.256947, 0.354615
23.808, -0.349405, 0.257751, 0.352724
23.818, -0.34901, 0.258543, 0.35085
23.829, -0.34862, 0.259325, 0.349014
23.839, -0.348222, 0.260095, 0.347188
23.848, -0.347825, 0.260856, 0.345391
23.858, -0.347423, 0.261604, 0.343617
23.868, -0.347023, 0.262342, 0.341873
23.879, -0.346619, 0.263068, 0.340153
23.888, -0.34622, 0.263788, 0.338463
23.898, -0.345846, 0.264518, 0.336804
23.908, -0.345498, 0.265255, 0.335179
23.918, -0.345171, 0.265995, 0.333591
23.928, -0.344868, 0.266745, 0.332024
23.938, -0.344593, 0.267504, 0.330488
23.948, -0.344346, 0.268273, 0.328985
23.958, -0.344123, 0.269048, 0.327517
23.968, -0.343911, 0.269823, 0.326066
23.978, -0.343733, 0.270612, 0.324654
23.988, -0.343567, 0.271398, 0.323262
23.998, -0.343432, 0.272195, 0.321909
24.008, -0.343312, 0.272993, 0.320578
24.018, -0.343212, 0.273795, 0.319275
24.028, -0.343131, 0.2746, 0.317998
24.038, -0.343068, 0.275406, 0.316748
24.049, -0.343022, 0.276216, 0.315525
24.058, -0.342989, 0.277026, 0.314323
24.068, -0.342979, 0.277841, 0.313149
24.078, -0.342982, 0.278657, 0.311987
24.088, -0.343, 0.279472, 0.310856
24.098, -0.343035, 0.280288, 0.309751
24.108, -0.34308, 0.281102, 0.308664
