time, x, y, z
25.384, -0.351018, -0.202646, 0.476521
25.394, -0.351018, -0.202646, 0.476521
25.404, -0.351367, -0.201701, 0.47519
25.414, -0.352341, -0.200453, 0.473224
25.424, -0.353328, -0.199289, 0.471134
25.435, -0.354212, -0.198104, 0.469099
25.444, -0.355072, -0.196878, 0.467112
25.454, -0.355929, -0.195639, 0.465131
25.464, -0.356785, -0.194382, 0.463153
25.474, -0.357636, -0.193108, 0.461181
25.485, -0.358479, -0.191816, 0.459217
25.494, -0.359318, -0.190508, 0.45726
25.504, -0.360151, -0.189183, 0.45531
25.514, -0.360978, -0.18784, 0.453367
25.524, -0.361798, -0.18648, 0.451434
25.534, -0.362612, -0.185103, 0.449509
25.544, -0.363419, -0.18371, 0.447592
25.555, -0.36422, -0.1823, 0.445683
25.564, -0.365016, -0.180874, 0.44378
25.574, -0.365805, -0.179431, 0.441884
25.585, -0.366588, -0.177972, 0.439998
25.594, -0.367364, -0.176497, 0.438119
25.604, -0.368134, -0.175006, 0.436247
25.614, -0.368897, -0.173498, 0.434386
25.625, -0.369653, -0.171974, 0.432533
25.634, -0.370403, -0.170436, 0.430686
25.644, -0.371146, -0.168881, 0.428847
25.654, -0.371883, -0.16731, 0.427017
25.664, -0.372612, -0.165722, 0.425196
25.675, -0.373334, -0.164118, 0.423386
25.684, -0.374049, -0.162498, 0.421582
25.694, -0.374758, -0.160862, 0.419786
25.704, -0.375461, -0.159208, 0.417999
25.714, -0.376155, -0.157538, 0.416222
25.724, -0.376842, -0.155851, 0.414455
25.734, -0.377522, -0.154147, 0.412698
25.745, -0.378194, -0.152426, 0.41095
25.754, -0.378859, -0.150689, 0.409208
25.764, -0.379518, -0.148934, 0.407476
25.774, -0.380169, -0.147163, 0.405753
25.785, -0.380811, -0.145375, 0.40404
25.794, -0.381447, -0.143571, 0.402334
25.805, -0.382075, -0.141749, 0.40064
25.814, -0.382694, -0.139911, 0.398954
25.824, -0.383305, -0.138055, 0.397277
25.834, -0.383909, -0.136183, 0.395609
25.844, -0.384503, -0.134294, 0.393952
25.854, -0.385089, -0.132389, 0.392305
25.864, -0.385666, -0.130466, 0.390668
25.874, -0.386235, -0.128527, 0.389037
25.884, -0.386795, -0.126571, 0.387417
25.894, -0.387346, -0.124598, 0.385807
25.904, -0.387888, -0.122608, 0.384206
25.914, -0.388422, -0.120602, 0.382612
25.924, -0.388946, -0.118579, 0.381026
25.934, -0.389461, -0.116539, 0.379452
25.944, -0.389965, -0.114483, 0.377888
25.954, -0.39046, -0.11241, 0.376333
25.965, -0.390945, -0.11032, 0.374786
25.974, -0.391421, -0.108214, 0.373247
25.984, -0.391887, -0.106091, 0.371716
25.994, -0.392342, -0.103951, 0.370196
26.004, -0.392786, -0.101795, 0.368686
26.014, -0.39322, -0.0996225, 0.367185
26.025, -0.393642, -0.0974375, 0.365695
26.035, -0.394053, -0.0952504, 0.364215
26.044, -0.394447, -0.0930636, 0.362757
26.054, -0.394828, -0.0908786, 0.361315
26.064, -0.395191, -0.0886945, 0.359894
26.074, -0.395541, -0.086516, 0.358491
26.085, -0.395877, -0.0843353, 0.357106
26.094, -0.396197, -0.0821585, 0.35574
26.104, -0.396506, -0.0799849, 0.354385
26.114, -0.396797, -0.0778172, 0.353054
26.125, -0.397075, -0.0756515, 0.351743
26.134, -0.397342, -0.073487, 0.350441
26.144, -0.397595, -0.0713274, 0.349157
26.154, -0.397833, -0.0691748, 0.347893
26.164, -0.398058, -0.0670258, 0.346648
26.175, -0.398272, -0.0648815, 0.345412
26.184, -0.398474, -0.0627381, 0.344194
26.194, -0.398662, -0.0606018, 0.342991
26.204, -0.398838, -0.0584705, 0.341805
26.214, -0.399001, -0.0563481, 0.340638
26.224, -0.399154, -0.0542292, 0.339478
26.235, -0.399294, -0.0521168, 0.338338
26.244, -0.399423, -0.0500075, 0.337212
26.254, -0.39954, -0.047906, 0.3361
26.264, -0.399647, -0.0458106, 0.335004
26.274, -0.399744, -0.0437211, 0.333915
26.284, -0.399828, -0.0416419, 0.332847
26.294, -0.399901, -0.0395651, 0.331792
26.304, -0.399964, -0.0374972, 0.330751
26.314, -0.400016, -0.0354394, 0.329725
26.325, -0.400058, -0.0333877, 0.328713
26.335, -0.400091, -0.0313408, 0.327712
26.344, -0.400114, -0.0293027, 0.326725
26.354, -0.400127, -0.027272, 0.32575
26.365, -0.400132, -0.0252519, 0.324784
26.375, -0.400126, -0.0232359, 0.323834
26.384, -0.400111, -0.0212298, 0.322897
26.394, -0.400086, -0.0192315, 0.321972
26.404, -0.400053, -0.0172448, 0.321061
26.414, -0.40001, -0.0152653, 0.320163
26.425, -0.399959, -0.0132948, 0.319277
26.435, -0.3999, -0.01133, 0.318402
26.444, -0.399833, -0.00937504, 0.317536
26.454, -0.399757, -0.00742864, 0.316683
26.464, -0.399674, -0.00549123, 0.315841
26.474, -0.399582, -0.00356583, 0.315011
26.484, -0.399483, -0.00164818, 0.314194
26.494, -0.399376, 0.000262906, 0.313385
26.504, -0.399262, 0.00216352, 0.312587
26.514, -0.399141, 0.0040552, 0.3118
26.524, -0.399012, 0.00593459, 0.311026
26.534, -0.398877, 0.00780591, 0.310262
26.544, -0.398734, 0.00967059, 0.309505
26.554, -0.398585, 0.0115245, 0.308759
26.564, -0.39843, 0.0133692, 0.308023
26.574, -0.398268, 0.0152015, 0.307299
26.585, -0.3981, 0.0170254, 0.306586
26.594, -0.397924, 0.0188417, 0.305887
26.604, -0.397743, 0.0206475, 0.30519
26.614, -0.397556, 0.0224417, 0.304502
26.624, -0.397364, 0.0242275, 0.303825
26.634, -0.397166, 0.026006, 0.303156
26.644, -0.396965, 0.0277731, 0.302502
26.654, -0.396749, 0.0295285, 0.301852
