time, x, y, z
2250.28, -0.35101, -0.202768, 0.476352
2250.29, -0.35101, -0.202767, 0.476353
2250.3, -0.351048, -0.202768, 0.476227
2250.31, -0.351256, -0.202784, 0.475752
2250.32, -0.351735, -0.202801, 0.474712
2250.33, -0.352458, -0.202816, 0.473144
2250.34, -0.353418, -0.202831, 0.471038
2250.35, -0.354514, -0.20284, 0.468613
2250.36, -0.355616, -0.202848, 0.466121
2250.37, -0.356682, -0.202854, 0.463657
2250.38, -0.357719, -0.202861, 0.461208
2250.39, -0.358745, -0.202868, 0.45874
2250.4, -0.359762, -0.202876, 0.456248
2250.41, -0.360761, -0.202884, 0.453752
2250.42, -0.36174, -0.202892, 0.451254
2250.43, -0.3627, -0.2029, 0.448755
2250.44, -0.363641, -0.202909, 0.446253
2250.45, -0.364557, -0.202927, 0.443749
2250.46, -0.365442, -0.20297, 0.441241
2250.47, -0.366292, -0.203041, 0.438731
2250.48, -0.367105, -0.203148, 0.436218
2250.49, -0.367882, -0.203285, 0.433706
2250.5, -0.368646, -0.203454, 0.431212
2250.51, -0.369391, -0.203667, 0.428726
2250.52, -0.37013, -0.203925, 0.426258
2250.53, -0.370876, -0.204226, 0.423822
2250.54, -0.371629, -0.20458, 0.421409
2250.55, -0.37239, -0.204987, 0.419024
2250.56, -0.373159, -0.205446, 0.416663
2250.57, -0.373936, -0.20595, 0.414329
2250.58, -0.374716, -0.206497, 0.41202
2250.59, -0.375507, -0.207098, 0.409737
2250.6, -0.3763, -0.207738, 0.407482
2250.61, -0.3771, -0.208427, 0.405252
2250.62, -0.377904, -0.209164, 0.403057
2250.63, -0.378708, -0.20994, 0.400887
2250.64, -0.379521, -0.210762, 0.398742
2250.65, -0.380336, -0.21163, 0.396633
2250.66, -0.38115, -0.21254, 0.394554
2250.67, -0.381969, -0.213488, 0.392497
2250.68, -0.382788, -0.214468, 0.390488
2250.69, -0.383596, -0.215467, 0.388521
2250.7, -0.384397, -0.216494, 0.386602
2250.71, -0.38518, -0.21754, 0.384732
2250.72, -0.385948, -0.218602, 0.382905
2250.73, -0.386704, -0.219687, 0.381129
2250.74, -0.38745, -0.22079, 0.379389
2250.75, -0.388179, -0.221905, 0.377692
2250.76, -0.388896, -0.223038, 0.376043
2250.77, -0.389596, -0.224184, 0.374436
2250.78, -0.390288, -0.225344, 0.372858
2250.79, -0.390965, -0.226516, 0.371329
2250.8, -0.391626, -0.227697, 0.369838
2250.81, -0.392271, -0.228888, 0.368387
2250.82, -0.392908, -0.230092, 0.366966
2250.83, -0.393528, -0.231301, 0.365582
2250.84, -0.394137, -0.232517, 0.364237
2250.85, -0.394729, -0.233738, 0.362925
2250.86, -0.395312, -0.23497, 0.361643
2250.87, -0.395879, -0.236205, 0.360399
2250.88, -0.396432, -0.237442, 0.359184
2250.89, -0.396973, -0.238685, 0.358003
2250.9, -0.397497, -0.239929, 0.356856
2250.91, -0.398014, -0.24118, 0.355727
2250.92, -0.398516, -0.24243, 0.354636
2250.93, -0.399004, -0.243682, 0.353573
2250.94, -0.399479, -0.244933, 0.352536
2250.95, -0.399941, -0.246185, 0.351529
2250.96, -0.40039, -0.247438, 0.350547
2250.97, -0.400833, -0.248693, 0.349583
2250.98, -0.401259, -0.249944, 0.348649
2250.99, -0.401674, -0.251194, 0.347742
2251, -0.402076, -0.252441, 0.346859
2251.01, -0.402464, -0.253686, 0.345999
2251.02, -0.402842, -0.25493, 0.345164
2251.03, -0.403212, -0.256173, 0.344343
2251.04, -0.403567, -0.257411, 0.343549
2251.05, -0.403912, -0.258645, 0.342776
2251.06, -0.404245, -0.259874, 0.342024
2251.07, -0.404566, -0.261099, 0.341293
2251.08, -0.404876, -0.262323, 0.340579
2251.09, -0.405183, -0.263543, 0.339878
2251.1, -0.405473, -0.264755, 0.339201
2251.11, -0.405754, -0.265962, 0.338544
2251.12, -0.406023, -0.267164, 0.337906
2251.13, -0.406281, -0.26836, 0.337285
2251.14, -0.40653, -0.269552, 0.336679
2251.15, -0.406774, -0.27074, 0.336083
2251.16, -0.407005, -0.27192, 0.335508
2251.17, -0.407227, -0.273094, 0.334948
2251.18, -0.40744, -0.27426, 0.334405
2251.19, -0.407641, -0.275419, 0.333878
2251.2, -0.407834, -0.276575, 0.333364
2251.21, -0.408023, -0.277725, 0.332855
2251.22, -0.4082, -0.278866, 0.332367
2251.23, -0.408369, -0.280001, 0.331892
2251.24, -0.408529, -0.281127, 0.33143
2251.25, -0.408679, -0.282246, 0.330982
2251.26, -0.408822, -0.283361, 0.330546
2251.27, -0.408963, -0.28447, 0.330111
2251.28, -0.409092, -0.285569, 0.329696
2251.29, -0.409214, -0.286661, 0.329292
2251.3, -0.409328, -0.287745, 0.328899
2251.31, -0.409433, -0.28882, 0.328519
2251.32, -0.409531, -0.289891, 0.328149
2251.33, -0.409628, -0.290956, 0.327778
2251.34, -0.409714, -0.292011, 0.327426
2251.35, -0.409794, -0.293059, 0.327082
2251.36, -0.409866, -0.294098, 0.326749
2251.37, -0.409931, -0.295128, 0.326426
2251.38, -0.40999, -0.296154, 0.326111
2251.39, -0.410048, -0.297174, 0.325795
2251.4, -0.410096, -0.298184, 0.325495
2251.41, -0.410139, -0.299186, 0.325203
2251.42, -0.410175, -0.30018, 0.32492
2251.43, -0.410204, -0.301165, 0.324646
2251.44, -0.410229, -0.302145, 0.324379
2251.45, -0.410253, -0.30312, 0.324109
2251.46, -0.410268, -0.304084, 0.323854
2251.47, -0.410278, -0.305041, 0.323606
2251.48, -0.410284, -0.30599, 0.323365
2251.49, -0.410282, -0.30693, 0.323132
2251.5, -0.410276, -0.307865, 0.322905
2251.51, -0.410271, -0.308797, 0.322674
2251.52, -0.410258, -0.309716, 0.322456
2251.53, -0.41024, -0.310628, 0.322246
2251.54, -0.410218, -0.311532, 0.322041
2251.55, -0.410189, -0.312428, 0.321844
2251.56, -0.410157, -0.313318, 0.321651
2251.57, -0.410126, -0.314204, 0.321453
2251.58, -0.410087, -0.315079, 0.321269
2251.59, -0.410045, -0.315948, 0.321091
2251.6, -0.409999, -0.316808, 0.320917
2251.61, -0.409945, -0.317659, 0.320753
2251.62, -0.409896, -0.31851, 0.320579
2251.63, -0.409839, -0.319351, 0.320418
2251.64, -0.409779, -0.320182, 0.320263
2251.65, -0.409713, -0.321005, 0.320115
2251.66, -0.409649, -0.321828, 0.319961
2251.67, -0.409579, -0.32264, 0.319816
2251.68, -0.409507, -0.323445, 0.319677
2251.69, -0.40943, -0.32424, 0.319544
2251.7, -0.409348, -0.325031, 0.319415
2251.71, -0.409271, -0.32582, 0.319277
2251.72, -0.409188, -0.326598, 0.319152
2251.73, -0.409102, -0.327368, 0.319031
2251.74, -0.409008, -0.32813, 0.318918
