time, x, y, z
1551.01, -0.399149, 0.230436, 0.629227
1551.02, -0.399149, 0.230436, 0.629227
1551.03, -0.399051, 0.230397, 0.628688
1551.04, -0.398753, 0.230216, 0.626816
1551.05, -0.398272, 0.229935, 0.624172
1551.06, -0.397706, 0.229584, 0.621578
1551.07, -0.397104, 0.229233, 0.619033
1551.08, -0.396491, 0.22887, 0.616465
1551.09, -0.39589, 0.228515, 0.6139
1551.1, -0.395307, 0.228171, 0.611311
1551.11, -0.394733, 0.227832, 0.608715
1551.12, -0.394171, 0.2275, 0.60611
1551.13, -0.393626, 0.227178, 0.603488
1551.14, -0.393089, 0.226862, 0.600858
1551.15, -0.392555, 0.226546, 0.598225
1551.16, -0.392025, 0.226228, 0.59558
1551.17, -0.391482, 0.225906, 0.592935
1551.18, -0.390921, 0.225579, 0.590294
1551.19, -0.39035, 0.225243, 0.587651
1551.2, -0.389763, 0.224899, 0.58501
1551.21, -0.38916, 0.224549, 0.582372
1551.22, -0.388549, 0.22419, 0.579732
1551.23, -0.38792, 0.223824, 0.577097
1551.24, -0.387281, 0.223451, 0.574461
1551.25, -0.386607, 0.223101, 0.57183
1551.26, -0.38594, 0.222714, 0.569201
1551.27, -0.385257, 0.22232, 0.566574
1551.28, -0.384561, 0.221916, 0.563954
1551.29, -0.383852, 0.22151, 0.561332
1551.3, -0.383128, 0.221094, 0.558718
1551.31, -0.382393, 0.220673, 0.556105
1551.32, -0.381642, 0.220244, 0.553499
1551.33, -0.38088, 0.219809, 0.550896
1551.34, -0.380103, 0.219366, 0.548299
1551.35, -0.379315, 0.218917, 0.545707
1551.36, -0.378512, 0.218461, 0.543121
1551.37, -0.377698, 0.217999, 0.540542
1551.38, -0.376869, 0.21753, 0.537968
1551.39, -0.37603, 0.217055, 0.535402
1551.4, -0.375176, 0.216573, 0.532842
1551.41, -0.374312, 0.216086, 0.53029
1551.42, -0.373434, 0.215591, 0.527746
1551.43, -0.372546, 0.215091, 0.52521
1551.44, -0.371645, 0.214592, 0.52268
1551.45, -0.370741, 0.214118, 0.520152
1551.46, -0.369832, 0.213662, 0.517621
1551.47, -0.368921, 0.213245, 0.515102
1551.48, -0.368011, 0.212857, 0.51257
1551.49, -0.367114, 0.212504, 0.51004
1551.5, -0.366223, 0.212183, 0.507505
1551.51, -0.36534, 0.2119, 0.504971
1551.52, -0.364469, 0.211651, 0.502432
1551.53, -0.363603, 0.211434, 0.499893
1551.54, -0.362745, 0.211254, 0.497355
1551.55, -0.361894, 0.211105, 0.494819
1551.56, -0.361056, 0.210993, 0.492276
1551.57, -0.360222, 0.210916, 0.489739
1551.58, -0.359398, 0.21087, 0.487203
1551.59, -0.358579, 0.210857, 0.484671
1551.6, -0.357773, 0.210885, 0.482136
1551.61, -0.356973, 0.210943, 0.479607
1551.62, -0.356183, 0.211032, 0.47708
1551.63, -0.355398, 0.211158, 0.47456
1551.64, -0.354627, 0.211319, 0.472038
1551.65, -0.353863, 0.211508, 0.469522
1551.66, -0.353107, 0.211731, 0.467012
1551.67, -0.352359, 0.21199, 0.464509
1551.68, -0.351781, 0.212378, 0.46217
1551.69, -0.351931, 0.213373, 0.460512
1551.7, -0.352234, 0.214453, 0.458301
1551.72, -0.352819, 0.216595, 0.453754
1551.73, -0.353075, 0.21765, 0.451515
1551.74, -0.353311, 0.218715, 0.449271
1551.75, -0.353525, 0.219791, 0.447021
1551.76, -0.353722, 0.22087, 0.444764
1551.77, -0.353899, 0.221953, 0.442506
1551.78, -0.354058, 0.223038, 0.440244
1551.79, -0.354196, 0.22413, 0.437979
1551.8, -0.354316, 0.225225, 0.43571
1551.81, -0.354416, 0.226323, 0.433439
1551.82, -0.354496, 0.227426, 0.431165
1551.83, -0.354556, 0.228533, 0.428888
1551.84, -0.354596, 0.229644, 0.426609
1551.85, -0.354615, 0.23076, 0.424327
1551.86, -0.354616, 0.231881, 0.422039
1551.87, -0.354595, 0.233004, 0.419753
1551.88, -0.354553, 0.234133, 0.417465
1551.89, -0.354492, 0.235264, 0.415176
1551.9, -0.354408, 0.236401, 0.412886
1551.91, -0.354304, 0.23754, 0.410595
1551.92, -0.354178, 0.238685, 0.408304
1551.93, -0.354031, 0.239834, 0.406013
1551.94, -0.353864, 0.240985, 0.403721
1551.95, -0.353674, 0.242141, 0.40143
1551.96, -0.353463, 0.243301, 0.39914
1551.97, -0.353231, 0.244463, 0.396851
1551.98, -0.352977, 0.245629, 0.394563
1551.99, -0.352701, 0.246798, 0.392276
1552, -0.352405, 0.247969, 0.389992
1552.01, -0.352086, 0.249145, 0.38771
1552.02, -0.351746, 0.250321, 0.38543
1552.03, -0.351386, 0.2515, 0.383153
1552.04, -0.351004, 0.25268, 0.380879
1552.05, -0.3506, 0.253863, 0.37861
1552.06, -0.350176, 0.255046, 0.376344
1552.07, -0.34973, 0.256231, 0.374083
1552.08, -0.349264, 0.257417, 0.371828
