time, x, y, z
1115.23, -0.351182, -0.202541, 0.47642
1115.24, -0.351181, -0.202542, 0.47642
1115.25, -0.351181, -0.202542, 0.47642
1115.26, -0.351438, -0.202165, 0.476088
1115.27, -0.352488, -0.201096, 0.475152
1115.28, -0.353969, -0.199832, 0.473529
1115.29, -0.355473, -0.198741, 0.471608
1115.3, -0.356933, -0.197691, 0.469662
1115.31, -0.358379, -0.196599, 0.467757
1115.32, -0.35981, -0.195479, 0.465875
1115.33, -0.361228, -0.194346, 0.463998
1115.34, -0.362604, -0.193259, 0.462119
1115.35, -0.363968, -0.19216, 0.460238
1115.36, -0.365325, -0.19104, 0.45836
1115.37, -0.366669, -0.189905, 0.456487
1115.38, -0.368, -0.188755, 0.454619
1115.39, -0.36932, -0.187588, 0.452757
1115.4, -0.370628, -0.186406, 0.4509
1115.41, -0.371924, -0.185209, 0.449049
1115.42, -0.373207, -0.183996, 0.447204
1115.43, -0.374478, -0.182769, 0.445364
1115.44, -0.375736, -0.181528, 0.44353
1115.45, -0.376982, -0.180272, 0.441703
1115.46, -0.378216, -0.179004, 0.439883
1115.47, -0.379448, -0.177723, 0.438082
1115.48, -0.380671, -0.176436, 0.436283
1115.49, -0.38189, -0.17514, 0.434492
1115.5, -0.383114, -0.173837, 0.432726
1115.51, -0.384343, -0.172531, 0.430975
1115.52, -0.385586, -0.171228, 0.429244
1115.53, -0.386838, -0.169921, 0.427531
1115.54, -0.388105, -0.168619, 0.425836
1115.55, -0.389381, -0.167316, 0.424156
1115.56, -0.390671, -0.166016, 0.422494
1115.57, -0.391971, -0.164715, 0.420847
1115.58, -0.39328, -0.163414, 0.419219
1115.59, -0.394605, -0.162116, 0.417606
1115.6, -0.395937, -0.160817, 0.416008
1115.61, -0.397281, -0.159521, 0.414427
1115.62, -0.398635, -0.158223, 0.412864
1115.63, -0.399998, -0.156926, 0.411316
1115.64, -0.401373, -0.155632, 0.409782
1115.65, -0.402758, -0.154336, 0.408266
1115.66, -0.404151, -0.153041, 0.406767
1115.67, -0.405555, -0.151748, 0.405279
1115.68, -0.406967, -0.150453, 0.403808
1115.69, -0.408389, -0.149159, 0.402355
1115.7, -0.409821, -0.147866, 0.400914
1115.71, -0.411259, -0.146573, 0.399488
1115.72, -0.412708, -0.145278, 0.39808
1115.73, -0.414161, -0.143985, 0.396687
1115.74, -0.415628, -0.142692, 0.395301
1115.75, -0.4171, -0.141398, 0.393934
1115.76, -0.418579, -0.140104, 0.392583
1115.77, -0.420065, -0.13881, 0.391247
1115.78, -0.421563, -0.137516, 0.389918
1115.79, -0.423065, -0.13622, 0.388607
1115.8, -0.424574, -0.134924, 0.387312
1115.81, -0.426087, -0.133627, 0.386031
1115.82, -0.427613, -0.132331, 0.384756
1115.83, -0.429141, -0.131032, 0.383499
1115.84, -0.430676, -0.129733, 0.382256
1115.85, -0.432216, -0.128432, 0.381029
1115.86, -0.433766, -0.127131, 0.379809
1115.87, -0.435319, -0.125828, 0.378603
